lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.131451
# Diagonal elements of inverse mass matrix:
# 3.61301, 0.826118
-3.52069,0.999647,0.131451,4,15,0,4.6826,0.345905,0.348175,1.41648,0.105614,0.931732,0,1,1,0,1,1,1,1,1,0,1,1
-3.68938,0.999837,0.131451,3,7,0,3.72771,0.357472,0.283911,1.32831,0.534724,0.687256,0,0,1,1,0,0,0,1,0,0,0,1
-6.18802,0.994356,0.131451,5,31,0,7.65833,0.263498,0.0265381,1.02689,-0.387167,0.225288,0,0,0,0,0,1,1,1,1,1,1,1
-5.07081,0.998939,0.131451,4,31,0,7.53884,0.62351,0.0671812,1.06949,0.845721,0.629368,1,0,1,0,1,1,0,0,1,0,1,1
-4.969,0.999777,0.131451,5,31,0,5.17658,0.496025,0.0698599,1.07236,-0.203456,0.587309,1,0,0,0,1,1,1,1,0,1,0,0
-3.93258,0.997142,0.131451,4,23,0,5.80281,0.369127,0.215871,1.24094,0.266754,1.51361,1,0,0,1,1,1,0,1,0,0,1,0
-3.97508,0.999989,0.131451,4,15,0,4.05305,0.444075,0.194294,1.21445,0.906462,-0.408682,1,1,1,0,1,1,1,1,1,0,1,0
-3.75759,0.999645,0.131451,3,15,0,4.16685,0.530052,0.241836,1.27358,0.311861,0.0975276,1,0,1,1,1,1,1,1,1,1,0,0
-4.55103,0.995211,0.131451,4,23,0,5.51788,0.205173,0.16447,1.17877,0.31467,0.484202,1,0,1,1,1,1,1,0,1,1,0,0
-4.76079,0.999747,0.131451,5,31,0,4.84418,0.145614,0.175107,1.19137,1.27275,0.227059,0,1,1,0,0,1,0,1,0,0,1,1
-4.29245,0.999905,0.131451,4,15,0,4.99715,0.270949,0.176197,1.19267,0.0521401,0.533486,0,1,1,0,0,1,1,0,0,0,1,1
-3.91986,0.99961,0.131451,2,7,0,4.50865,0.382944,0.215444,1.24041,0.976285,-0.295922,0,1,1,0,0,1,1,0,1,1,1,1
-3.7825,0.99998,0.131451,4,15,0,3.98499,0.532108,0.23566,1.26574,0.724264,1.22354,0,0,1,0,0,1,1,1,1,0,1,1
-3.88613,0.997912,0.131451,5,31,0,5.30541,0.182208,0.369682,1.44727,0.986002,0.763051,1,1,1,0,1,1,1,1,1,1,1,0
-4.12221,0.999005,0.131451,5,31,0,4.79717,0.850979,0.339376,1.40407,0.409427,0.0265359,0,1,1,1,1,1,0,0,1,1,1,1
-4.0679,0.999989,0.131451,3,7,0,4.14616,0.842498,0.34284,1.40894,0.216391,0.226461,1,1,0,1,1,1,0,1,1,0,0,1
-4.85999,0.99542,0.131451,4,31,0,6.84181,0.075737,0.289406,1.33563,0.641238,0.389041,0,1,0,0,1,1,0,1,1,1,1,1
-4.21837,0.99796,0.131451,4,23,0,8.07296,0.917145,0.571944,1.77171,-0.237991,0.476553,0,0,0,0,1,1,0,1,0,1,0,1
-4.0532,0.99732,0.131451,4,31,0,6.90571,0.102566,0.550231,1.73365,0.611929,0.241663,0,1,0,1,1,1,0,1,1,1,0,1
-6.61813,0.996186,0.131451,4,15,0,6.7556,0.00963914,1.81227,6.12435,0.179682,0.621284,0,1,0,1,0,1,1,1,1,1,1,1
-6.90695,0.994911,0.131451,1,3,0,7.0521,0.00856188,1.9399,6.95808,0.292187,0.520453,0,1,1,0,1,0,0,1,1,1,1,0
-4.67531,0.997608,0.131451,3,15,0,7.95003,0.0401449,1.01164,2.75012,1.06829,0.258195,0,1,1,1,1,0,0,1,1,0,0,1
-2.97567,0.999129,0.131451,4,15,0,5.23593,0.350534,1.28887,3.62869,0.527693,-0.643486,0,1,1,0,0,1,1,0,1,1,1,1
-3.07834,0.992751,0.131451,3,11,0,4.16474,0.523513,0.533284,1.70452,0.740165,0.924073,0,1,1,0,0,1,0,1,1,1,0,1
-3.03065,0.998153,0.131451,5,31,0,3.91496,0.343391,0.673391,1.96087,1.07784,0.425537,0,1,1,1,1,1,0,1,1,0,1,0
-2.97726,0.999995,0.131451,3,7,0,3.04044,0.350235,0.734949,2.08537,1.00446,0.173248,0,1,1,0,1,1,1,1,1,0,1,1
-3.0348,0.999502,0.131451,4,31,0,3.39149,0.384921,1.44399,4.23755,0.432505,-0.145767,0,0,0,0,0,1,0,1,1,1,1,1
-3.10711,0.998349,0.131451,5,31,0,3.61108,0.548525,0.517669,1.67811,-0.0474433,1.97274,0,0,0,1,0,1,1,0,0,0,0,1
-4.11561,0.98697,0.131451,3,15,0,6.4184,0.0727176,1.00165,2.72278,0.203766,0.718241,0,0,0,1,0,0,0,1,1,0,0,0
-5.28971,0.994666,0.131451,3,7,0,5.82852,0.0537314,2.05535,7.80957,1.43825,-0.0821791,0,1,1,0,0,1,0,1,1,1,1,1
-3.8838,0.990426,0.131451,3,15,0,6.39979,0.0968451,0.836616,2.30854,0.854761,1.01445,0,1,0,0,0,0,0,1,1,1,0,1
-3.63445,0.997428,0.131451,5,31,0,5.82309,0.35707,0.301653,1.35209,0.889182,1.00374,0,0,1,0,1,1,0,1,1,1,1,1
-2.85001,0.999042,0.131451,3,15,0,3.97793,0.507631,0.796911,2.21868,0.990199,0.66561,0,1,1,1,1,1,0,1,1,1,1,0
-2.81385,0.999778,0.131451,3,15,0,2.94147,0.463163,1.05682,2.87721,0.438712,0.183108,0,1,1,1,1,1,0,0,1,1,1,1
-3.37611,0.997546,0.131451,4,15,0,3.441,0.306707,0.444827,1.56022,0.407168,0.826852,1,1,0,0,1,1,0,1,1,1,1,1
-3.88571,0.997721,0.131451,5,31,0,4.43923,0.0984921,0.795254,2.215,0.925433,-0.0459288,0,1,1,0,1,0,0,1,0,1,1,0
-4.31616,0.999458,0.131451,5,31,0,4.71028,0.0958183,0.422305,1.52547,0.580792,0.81988,1,0,1,0,1,1,0,1,0,0,0,0
-4.38489,0.999752,0.131451,4,31,0,5.5241,0.145944,0.259225,1.29593,0.363797,-0.253915,1,0,0,0,0,1,1,1,0,1,1,1
-3.61143,0.999929,0.131451,5,31,0,4.498,0.854166,0.689394,1.99251,0.762632,0.687255,1,1,1,0,0,1,0,1,1,0,0,1
-3.53334,0.999935,0.131451,3,7,0,3.67335,0.842679,0.711105,2.03624,0.44609,1.46921,1,0,1,0,1,1,1,1,1,0,1,0
-3.1791,0.999202,0.131451,4,31,0,4.42071,0.77836,0.94669,2.57717,1.31709,0.866499,1,1,0,1,0,1,0,0,1,0,0,1
-3.5455,0.998351,0.131451,4,23,0,3.9657,0.182588,0.570123,1.76848,1.2088,-0.152778,0,1,1,0,0,1,0,1,1,0,1,1
-3.50603,0.99983,0.131451,5,31,0,4.04429,0.693864,0.380845,1.46352,1.26184,-0.594899,0,1,1,0,1,1,0,1,0,0,1,1
-3.41715,1,0.131451,4,15,0,3.60861,0.553397,0.35427,1.42514,0.372531,0.921683,0,1,1,0,0,1,0,1,1,0,0,1
-3.66448,0.997808,0.131451,5,31,0,4.1044,0.205176,0.432328,1.54084,0.564485,1.00136,1,1,0,0,1,0,0,0,1,0,0,1
-3.03556,0.999115,0.131451,5,31,0,4.89025,0.69512,1.26515,3.54364,1.08075,0.565145,1,1,1,0,1,1,0,1,1,1,0,1
-3.9455,0.974277,0.131451,4,19,0,6.79876,0.503562,0.197767,1.21868,0.548094,0.717663,0,1,0,1,1,1,1,1,1,0,0,0
-4.15432,0.999894,0.131451,3,7,0,4.16231,0.440134,0.161773,1.17559,0.818327,0.244172,0,0,1,0,0,1,0,0,1,1,0,0
-4.95865,0.994549,0.131451,4,15,0,5.47288,0.920322,0.247515,1.28084,-0.439536,1.43255,1,0,0,1,1,1,0,0,0,1,0,1
-3.92068,0.999991,0.131451,4,15,0,5.27986,0.329257,0.231137,1.26003,0.713024,-0.797495,0,0,1,0,0,1,1,1,1,0,1,0
-4.00799,0.999978,0.131451,4,15,0,4.25,0.51301,0.185467,1.20378,0.641837,1.27552,0,1,1,0,0,1,0,0,1,1,0,0
-3.71361,0.997921,0.131451,4,31,0,4.6163,0.817127,0.453409,1.57367,0.0970763,0.538727,0,0,1,0,0,1,1,0,1,0,1,1
-5.89458,0.993682,0.131451,4,15,0,6.25042,0.983112,0.462844,1.58859,0.368312,0.214548,1,1,1,0,1,1,0,0,0,0,1,1
-6.4319,0.999881,0.131451,4,15,0,6.80861,0.990215,0.46356,1.58972,0.951495,0.0329926,0,1,1,0,1,1,0,1,1,0,1,1
-3.96203,0.999883,0.131451,3,15,0,6.91159,0.911026,0.830771,2.29509,0.729795,0.711718,0,1,1,0,1,1,0,1,0,0,0,1
-3.23395,0.999876,0.131451,4,15,0,4.34392,0.336897,1.60635,4.98457,0.808534,0.8487,1,0,1,0,0,1,0,1,1,1,1,1
-3.42573,0.996308,0.131451,5,31,0,4.09954,0.464685,1.86474,6.45423,0.174456,0.0328125,1,1,0,0,1,1,0,1,1,0,1,1
-3.4881,0.99355,0.131451,3,7,0,4.00237,0.528863,1.91186,6.76569,0.387864,1.12024,1,1,1,0,0,0,1,0,1,1,1,1
-3.49723,0.999876,0.131451,4,15,0,3.60997,0.483786,1.92005,6.82132,0.350742,0.930149,0,1,1,0,0,1,1,1,1,1,1,1
-3.77683,0.999661,0.131451,5,31,0,4.33075,0.275834,0.300585,1.35065,0.472584,1.46451,0,0,1,0,1,1,0,0,1,1,0,1
-3.49583,0.996788,0.131451,3,15,0,5.6038,0.189654,0.587874,1.80016,0.879937,1.18447,0,1,1,0,0,0,1,1,1,1,1,1
-3.25722,0.99968,0.131451,2,7,0,3.66267,0.243043,0.646333,1.90853,-0.372661,-0.154472,1,0,0,1,0,1,1,0,0,1,1,1
-4.90092,0.99521,0.131451,4,15,0,5.10188,0.0340804,0.751123,2.11938,0.475067,1.02665,0,0,1,0,1,0,1,1,1,1,1,1
-4.31383,0.999662,0.131451,4,15,0,5.42811,0.101126,0.399712,1.4914,0.581332,0.494066,1,0,1,1,0,0,0,1,1,1,1,1
-3.85974,0.99952,0.131451,4,15,0,5.24097,0.301484,2.04971,7.76569,-0.0167412,-0.165906,1,0,0,1,0,0,0,0,0,0,1,1
-4.11014,0.994903,0.131451,2,3,0,4.1806,0.287847,2.18553,8.89539,0.148131,0.960189,0,1,1,0,1,1,1,0,0,0,0,1
-3.86122,1,0.131451,5,31,0,4.13706,0.718839,0.270715,1.3109,0.69385,0.915075,1,1,1,1,1,0,0,1,0,0,1,1
-3.31916,0.999659,0.131451,4,15,0,4.08848,0.248264,0.572527,1.77274,0.669397,0.127886,0,1,0,0,1,1,1,0,0,0,1,1
-3.32745,0.999968,0.131451,1,1,0,3.32814,0.246884,0.568676,1.76593,1.0784,1.07752,0,1,1,0,1,0,0,0,1,0,1,1
-4.16743,0.999254,0.131451,4,31,0,4.26699,0.728036,0.200092,1.22152,0.663722,0.133479,1,1,1,0,0,0,0,0,1,0,1,1
-3.38455,0.997933,0.131451,3,15,0,4.89856,0.724529,0.476937,1.61113,0.807003,0.0901851,1,1,1,0,1,0,1,0,1,1,1,1
-3.60001,0.999884,0.131451,5,31,0,3.95313,0.290959,0.353377,1.42387,0.992343,0.241782,0,1,1,1,0,0,0,1,1,0,0,1
-4.99536,0.997802,0.131451,4,15,0,5.2179,0.159835,0.127386,1.13586,0.303437,0.195098,1,1,1,1,0,1,1,1,1,1,0,1
-6.174,0.998709,0.131451,4,15,0,6.44734,0.103806,0.0562103,1.05782,0.316135,0.729995,0,0,0,0,0,1,0,0,0,0,1,1
-7.35685,0.996346,0.131451,5,31,0,8.63383,0.991069,0.183823,1.2018,-0.13941,0.238872,1,0,0,0,0,1,0,1,0,0,1,0
-5.22385,0.999609,0.131451,4,31,0,8.0197,0.898497,0.149718,1.16151,0.117573,0.00205093,1,1,1,0,1,1,0,1,0,1,0,1
-5.7759,0.997742,0.131451,5,31,0,7.34155,0.249389,2.91601,18.4675,0.163703,1.24059,0,0,1,1,0,0,0,1,0,0,1,0
-5.31159,1,0.131451,4,31,0,7.18367,0.0661065,0.204569,1.227,-0.150166,0.399894,1,1,1,0,0,1,0,0,1,1,0,0
-5.04006,0.999958,0.131451,5,31,0,5.84647,0.938094,0.291537,1.33848,0.421684,1.07802,0,0,1,1,1,1,1,1,1,0,1,1
-3.45831,0.998689,0.131451,4,31,0,7.00017,0.426315,0.342117,1.40793,0.627416,0.910995,1,1,1,1,1,1,0,1,1,1,0,0
-2.86663,0.997776,0.131451,3,15,0,4.55331,0.604391,1.13241,3.10314,-0.092365,0.385744,1,1,0,1,1,1,1,1,0,0,1,1
-3.86961,0.995106,0.131451,4,15,0,4.17266,0.113848,1.41912,4.13349,0.4037,1.0179,1,1,0,1,0,1,0,0,1,1,0,0
-3.14901,0.999206,0.131451,4,23,0,4.19375,0.617072,0.521238,1.68411,0.994654,-0.330016,0,1,0,0,1,0,1,1,1,0,1,1
-3.28045,0.998935,0.131451,5,31,0,3.7365,0.695968,1.5984,4.94511,0.185725,0.561781,0,0,0,1,1,1,1,0,1,0,0,1
-3.94077,0.992637,0.131451,5,31,0,4.23319,0.36411,0.215323,1.24026,1.41584,-0.186723,0,1,1,0,0,1,0,1,1,0,1,1
-4.3816,0.998374,0.131451,4,15,0,4.61798,0.832376,0.230722,1.25951,0.118775,0.156595,0,1,0,1,1,1,1,0,1,0,1,1
-4.69464,0.999855,0.131451,5,31,0,5.32348,0.330899,0.104087,1.1097,-0.469893,0.874143,0,1,0,1,0,0,0,0,0,0,0,0
-4.25575,0.997337,0.131451,3,15,0,5.76889,0.660506,0.160595,1.17421,0.260541,1.18667,1,0,1,0,1,1,1,0,1,1,0,1
-4.08291,0.990115,0.131451,3,15,0,9.08043,0.905529,0.586767,1.79816,0.0546316,0.341837,1,0,1,0,1,1,0,0,1,0,1,1
-4.0528,0.998947,0.131451,4,31,0,5.85979,0.788886,0.27129,1.31165,0.260351,0.464101,0,1,0,0,1,1,0,1,0,0,0,1
-3.34869,0.999998,0.131451,5,31,0,4.51298,0.568785,1.79366,6.01144,0.83531,1.4841,0,1,0,0,1,1,0,1,1,0,0,1
-3.29076,0.999984,0.131451,4,15,0,3.52256,0.601724,1.72558,5.61579,-0.312549,0.24292,0,0,1,1,1,1,0,0,1,0,1,1
-3.61597,0.996586,0.131451,4,15,0,4.01967,0.207247,0.455014,1.5762,1.33272,0.108636,0,0,1,1,0,1,0,1,1,0,0,1
-4.56895,0.998257,0.131451,4,23,0,5.87456,0.76212,0.144877,1.1559,0.515838,1.27527,1,0,1,0,1,1,1,1,1,1,1,1
-4.17314,1,0.131451,3,7,0,4.58117,0.702343,0.187986,1.20682,0.134411,0.808659,1,0,0,0,0,1,1,0,0,0,1,1
-3.20419,0.999998,0.131451,4,15,0,4.30881,0.588421,0.468967,1.59834,0.750407,0.628692,1,1,1,0,0,0,0,1,1,1,1,1
-3.31836,0.999819,0.131451,3,7,0,3.32228,0.602962,0.412897,1.51119,0.615452,0.648444,0,0,0,1,1,0,0,1,1,1,0,1
-3.29501,0.99937,0.131451,5,31,0,3.64165,0.280514,0.529714,1.69845,0.791596,0.266966,1,0,0,1,0,1,0,1,1,0,0,0
-3.0029,0.999972,0.131451,4,31,0,3.39672,0.688534,0.797444,2.21986,0.893609,-0.0521976,1,1,0,1,0,0,1,1,0,0,1,1
-4.18717,0.99469,0.131451,4,15,0,5.73928,0.0717833,1.25338,3.50218,0.320126,0.0839381,1,1,1,0,0,1,0,1,0,0,1,1
-4.39734,0.999859,0.131451,4,15,0,4.57022,0.0538292,0.966539,2.62883,1.03177,-0.0981082,0,0,0,0,0,1,0,0,1,0,1,0
-3.68043,0.999752,0.131451,4,15,0,4.81256,0.194218,1.69314,5.43652,0.748739,0.907414,0,0,1,1,1,0,0,1,1,0,0,1
-3.70338,0.995203,0.131451,5,31,0,6.0359,0.735846,0.33623,1.39966,1.38229,0.42789,0,1,1,0,0,1,0,0,1,0,0,1
-3.55777,0.999694,0.131451,4,31,0,3.99148,0.26464,0.397271,1.48776,1.12508,1.1674,0,0,1,0,1,0,1,1,1,0,1,1
-3.77729,0.997765,0.131451,3,15,0,5.07462,0.587354,0.243817,1.27611,0.686881,1.02388,1,1,1,1,0,1,1,0,0,0,1,0
-6.0237,0.994737,0.131451,4,21,0,6.9143,0.426794,0.0248105,1.02512,0.858939,-0.471286,0,1,1,1,1,1,0,1,1,0,1,1
-5.3641,0.999992,0.131451,4,15,0,6.09434,0.441857,0.0476383,1.04879,-0.115379,1.23475,0,1,0,1,1,1,1,1,0,1,1,1
-5.81551,0.999106,0.131451,3,15,0,6.20482,0.605855,0.0313065,1.0318,0.183559,0.399685,1,0,0,0,1,1,0,0,0,0,1,0
-6.01664,0.998997,0.131451,4,15,0,6.15767,0.747297,0.0323758,1.03291,0.0315958,0.615184,0,0,0,1,1,1,1,0,1,1,1,1
-5.69766,0.996985,0.131451,4,27,0,6.56982,0.778088,0.0487457,1.04995,1.30308,0.329346,0,1,1,0,1,1,1,1,1,0,0,1
-5.27489,0.999894,0.131451,4,15,0,5.79908,0.769219,0.0724641,1.07515,0.120162,0.734071,0,1,0,1,1,1,1,1,1,0,0,1
-6.33949,0.996717,0.131451,4,15,0,6.81594,0.929082,0.0673071,1.06962,0.712434,1.1274,0,1,1,0,1,1,0,1,1,1,0,1
-7.24261,0.999996,0.131451,4,23,0,8.73531,0.330158,0.00810928,1.00814,1.08097,0.30654,1,0,1,1,0,0,0,1,1,0,0,1
-6.92964,0.998441,0.131451,4,31,0,7.96531,0.168413,0.0175134,1.01767,0.612813,0.4088,0,0,1,0,0,0,0,1,1,0,0,1
-7.20311,0.993737,0.131451,4,31,0,8.90691,0.0273867,0.0702116,1.07274,0.973057,0.795542,1,0,1,1,1,1,0,1,1,0,1,1
-4.2325,0.997613,0.131451,4,23,0,8.63267,0.42267,0.150817,1.16278,-0.406695,0.612015,1,0,0,0,1,1,0,0,1,1,0,1
-4.32745,0.998117,0.131451,4,23,0,5.27297,0.483884,0.133688,1.14304,1.48991,0.0854692,0,1,1,0,0,1,0,1,1,1,0,1
-2.87039,0.999179,0.131451,5,31,0,4.5698,0.53083,1.25711,3.51524,0.328993,0.363782,1,1,1,1,0,1,0,1,0,1,1,1
-3.19185,0.996429,0.131451,4,31,0,3.86832,0.750998,1.32477,3.76131,0.0212158,0.973971,0,1,0,1,1,1,1,0,0,0,1,1
-2.83897,0.991298,0.131451,4,23,0,5.84955,0.479961,1.18429,3.26836,1.01106,-0.0459193,0,1,1,0,0,1,0,1,1,0,0,1
-3.52752,0.995756,0.131451,4,15,0,3.78997,0.189392,1.51789,4.56259,0.94185,-0.216563,0,0,1,0,0,0,0,1,1,0,0,1
-4.12222,0.99494,0.131451,3,7,0,4.47158,0.131641,1.8018,6.06054,0.114743,0.0943437,1,0,0,1,1,0,0,1,1,1,1,0
-3.67166,0.98933,0.131451,2,7,0,5.2506,0.157912,1.51843,4.56506,0.395343,0.531556,1,1,1,0,0,1,0,1,0,1,0,1
-4.3073,0.984481,0.131451,5,31,0,5.72829,0.862257,0.297109,1.34596,0.95239,0.993456,0,1,1,0,1,1,0,1,1,0,1,1
-2.95579,0.998487,0.131451,4,31,0,5.65751,0.319176,1.1036,3.01501,1.35184,0.6628,0,1,1,0,0,0,0,1,1,1,0,0
-2.93637,0.958743,0.131451,2,7,0,9.67249,0.39028,0.729027,2.07306,0.202263,-0.2795,0,0,1,0,0,0,1,1,0,0,1,0
-3.29751,0.998231,0.131451,4,31,0,3.65157,0.694549,1.61835,5.04473,1.23714,-0.225451,1,1,1,1,0,1,0,1,1,1,0,1
-2.82216,0.99984,0.131451,4,15,0,3.38002,0.482824,1.128,3.08947,0.304709,0.508277,0,1,1,1,1,1,1,0,1,0,1,1
-3.08103,0.998201,0.131451,4,19,0,3.16531,0.492625,0.529817,1.69862,0.615735,-0.408712,1,0,0,1,1,1,0,1,1,0,1,0
-3.77491,0.995852,0.131451,4,15,0,4.2397,0.16301,0.47084,1.60134,1.11868,0.241302,0,1,1,1,1,0,0,0,1,0,0,1
-4.19675,0.998994,0.131451,4,15,0,5.11601,0.753673,0.207549,1.23066,0.584715,1.03095,0,0,1,0,1,0,0,1,1,0,0,1
-3.04188,0.998689,0.131451,5,31,0,4.80544,0.517852,1.5187,4.5663,0.00418689,0.649148,1,0,1,1,1,0,0,1,0,0,1,1
-2.85073,0.998899,0.131451,3,11,0,3.25634,0.53894,0.808486,2.24451,0.438333,1.00743,1,0,1,0,1,1,0,0,1,0,1,1
-3.38009,0.996531,0.131451,3,15,0,3.98964,0.517059,0.365327,1.44099,1.09101,0.244517,1,1,1,1,0,1,1,0,1,0,1,1
-3.21152,0.9997,0.131451,4,15,0,3.54961,0.341243,0.512338,1.66919,0.619279,1.06828,1,1,0,0,0,1,1,1,0,1,1,1
-2.88659,0.998851,0.131451,3,15,0,3.85295,0.407023,0.793418,2.21094,0.88431,1.32353,1,1,0,0,0,1,0,1,1,0,1,1
-2.89684,0.999766,0.131451,5,31,0,3.07899,0.589284,0.767397,2.15415,1.05359,0.701442,0,1,0,0,1,1,0,1,1,0,1,1
-3.69388,0.995146,0.131451,3,15,0,4.63791,0.784736,0.399835,1.49158,-0.284012,0.156935,1,1,0,1,0,1,0,1,0,0,1,1
-4.18348,0.996868,0.131451,2,7,0,4.75417,0.862313,0.341149,1.40656,-0.320608,0.672052,1,1,0,0,1,1,1,0,0,1,0,1
-4.38389,0.998928,0.131451,2,7,0,4.72242,0.884472,0.322395,1.38043,1.0274,0.571848,0,0,1,1,1,1,0,1,1,0,1,1
-4.34303,0.999996,0.131451,2,3,0,4.39183,0.880386,0.326286,1.38581,-0.0776775,0.3102,1,0,0,1,0,0,0,0,0,0,0,1
-2.84117,0.999924,0.131451,4,15,0,4.5306,0.576073,1.11388,3.04615,0.439703,0.395641,0,1,1,1,1,1,0,0,1,0,0,1
-2.83487,1,0.131451,3,7,0,2.84278,0.563294,1.11829,3.05962,-0.238779,1.12262,1,0,1,1,0,1,0,0,1,0,0,1
-3.94654,0.991436,0.131451,4,23,0,4.40601,0.518189,0.197817,1.21874,0.321093,0.426836,1,0,1,1,1,1,1,0,0,0,0,0
-3.50087,0.999701,0.131451,4,15,0,4.29549,0.369302,0.344553,1.41136,0.942165,0.554693,1,1,1,1,1,0,0,0,1,0,1,0
-3.36739,1,0.131451,3,7,0,3.52511,0.459985,0.373006,1.45209,1.32231,0.8448,0,1,1,0,0,0,0,1,1,0,0,1
-3.04434,0.999211,0.131451,5,31,0,3.66216,0.729926,0.961144,2.61469,0.392593,0.902814,0,0,0,0,1,0,1,0,0,0,1,1
-3.26418,0.999365,0.131451,4,31,0,3.42919,0.240892,0.645327,1.90661,0.811998,0.30242,0,1,1,1,1,1,1,1,1,0,0,1
-2.95522,0.999361,0.131451,4,15,0,3.59476,0.3203,1.10996,3.03423,-0.126698,0.921046,0,1,0,1,1,1,1,0,1,1,1,0
-3.94281,0.993403,0.131451,4,31,0,4.54969,0.183359,0.344499,1.41128,0.281613,-0.455486,0,0,1,1,1,1,0,0,1,1,0,0
-4.05687,0.999689,0.131451,3,7,0,4.07694,0.156226,0.349787,1.41877,0.525029,0.178283,0,1,1,1,0,0,0,1,1,0,1,0
-3.3704,0.997856,0.131451,5,31,0,5.92189,0.719214,1.64155,5.16315,1.01075,0.279288,1,1,1,0,1,1,0,0,0,0,1,1
-3.68753,0.997484,0.131451,3,7,0,3.76387,0.765392,1.81528,6.14283,0.26189,1.07683,1,1,1,1,0,1,0,0,0,0,1,1
-3.13354,0.997668,0.131451,4,23,0,4.14703,0.730296,0.716786,2.04784,0.468446,0.181434,1,0,0,1,0,1,1,0,1,0,1,0
-6.01178,0.981036,0.131451,4,31,0,8.30966,0.987703,0.608325,1.83735,0.827654,0.398418,1,1,1,0,1,1,0,1,1,0,1,1
-5.49022,0.999826,0.131451,4,15,0,6.58151,0.982569,1.06553,2.90237,-0.162502,0.680408,1,0,0,1,1,1,0,0,0,0,0,1
-7.45309,0.986216,0.131451,3,7,0,8.09838,0.974476,2.77934,16.1083,0.282836,0.785063,1,1,1,0,0,1,0,0,1,0,1,0
-3.27702,0.998849,0.131451,4,15,0,8.31986,0.313275,0.497716,1.64496,0.222606,0.799951,1,1,0,0,0,0,1,1,0,1,1,1
-3.27737,0.999538,0.131451,4,15,0,3.52522,0.221729,0.700299,2.01436,0.554052,0.0973875,1,1,1,0,1,1,0,1,1,0,0,1
-3.1977,0.998401,0.131451,5,31,0,4.46275,0.255477,1.3629,3.90749,0.479043,1.03315,0,1,1,0,1,1,0,0,1,0,0,1
-5.56432,0.967501,0.131451,4,23,0,8.69814,0.900546,0.107878,1.11391,1.44656,0.616611,0,1,1,0,1,1,0,1,1,0,1,1
-3.65172,0.998523,0.131451,5,31,0,6.7446,0.870393,0.783903,2.19,0.518625,0.669385,0,1,1,0,1,1,0,0,1,0,1,1
-3.51931,0.999623,0.131451,2,7,0,3.84465,0.849079,0.794251,2.21278,0.323711,0.815612,1,1,1,1,1,1,1,0,1,0,0,1
-3.2349,0.999564,0.131451,2,7,0,3.76182,0.785199,0.81641,2.26236,-0.257272,0.814354,0,1,0,0,1,1,0,0,0,0,1,1
-3.44372,0.999467,0.131451,4,15,0,3.80578,0.644214,1.81548,6.144,0.181239,0.529174,1,1,1,1,1,1,0,1,0,0,1,1
-3.30095,0.999358,0.131451,4,15,0,4.0306,0.212047,0.712587,2.03926,1.49071,0.799864,0,1,1,1,1,1,0,1,1,0,0,0
-3.7266,0.997888,0.131451,5,31,0,4.5141,0.116719,0.817726,2.26534,0.563176,-0.241301,0,0,1,1,1,1,1,1,1,1,0,0
-3.71421,1,0.131451,1,1,0,3.72824,0.118579,0.81453,2.25811,-0.548218,0.933909,1,0,0,0,0,1,0,1,0,0,1,1
-3.11395,0.99764,0.131451,3,15,0,5.33767,0.439285,0.516643,1.67639,-0.00171233,0.185432,1,0,1,0,0,0,0,1,0,1,1,1
-3.39713,0.999373,0.131451,4,15,0,3.52482,0.727428,1.64964,5.20509,0.0898761,-0.58876,0,0,0,0,1,0,0,0,1,0,1,1
-3.55221,0.992743,0.131451,4,15,0,4.60378,0.401866,1.93195,6.90299,-0.00997697,0.269691,1,0,0,0,0,1,0,0,1,1,1,1
-2.86431,0.988322,0.131451,2,7,0,4.49707,0.383598,1.05844,2.88187,0.698699,0.0827449,1,1,1,0,0,0,0,1,1,0,0,0
-3.04098,0.994211,0.131451,4,15,0,4.43351,0.684175,1.31348,3.71909,-1.10208,-0.189579,1,0,0,1,1,1,1,0,0,0,1,0
-3.02043,0.999998,0.131451,3,7,0,3.05129,0.673789,1.30709,3.6954,0.51253,0.486242,1,0,1,0,1,1,0,0,1,0,1,1
-2.83219,0.999863,0.131451,4,15,0,3.14948,0.432193,1.09299,2.98317,0.697563,0.808309,1,1,1,0,0,0,0,0,0,0,0,1
-4.24895,0.99128,0.131451,4,31,0,4.87642,0.923385,0.609043,1.83867,0.406081,0.0955148,1,0,1,1,1,0,0,1,1,1,1,1
-3.25103,0.998618,0.131451,3,15,0,5.87418,0.200238,0.980109,2.66475,0.667351,0.209297,0,0,0,0,1,1,0,1,1,0,1,0
-2.91217,0.999483,0.131451,3,11,0,3.54446,0.340998,0.981989,2.66976,1.03797,0.0202339,0,1,0,1,1,1,0,1,1,0,0,0
-3.08425,0.997782,0.131451,3,15,0,3.62615,0.49031,0.527566,1.6948,-0.0887932,0.916682,0,1,1,1,0,1,1,1,0,1,0,1
-3.04192,0.996938,0.131451,4,17,0,4.57857,0.72771,1.06582,2.9032,0.29149,1.68934,1,1,1,1,0,0,1,1,1,0,1,1
