# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:59:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpgrDZRT/standata-75124c3124f4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061359-2-5736fb.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061359-2-70ed32.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.237721
# Diagonal elements of inverse mass matrix:
# 0.256109, 2.06682
-1600.42,0.987796,0.237721,4,15,0,1600.95,0.451198,0.00505788,1.00507,0.702139,0.982711,1697,2450,0.610924,0.732054,1555,1825,-0.0409292,0.022462,0.998877,0.498789,0.501211,-1730.41
-1600.88,0.991513,0.237721,3,7,0,1601.6,0.390763,0.00662013,1.00664,0.588101,0.999939,1432,2499,0.596466,0.732362,1493,1836,-0.0538387,0.0328005,0.997215,0.498439,0.501561,-1729.88
-1600.89,0.999961,0.237721,1,1,0,1600.91,0.39013,0.00666975,1.00669,0.520619,0.999953,1305,2498,0.596314,0.732372,1495,1850,-0.0539753,0.0329179,0.99719,0.498427,0.501573,-1729.87
-1600.69,0.999897,0.237721,4,15,0,1602.16,0.709927,0.00256651,1.00257,0.652441,0.765028,1623,1870,0.670385,0.731564,1674,1837,-0.00502626,0.00145798,0.999997,0.499362,0.500638,-1731.24
-1600.17,0.995442,0.237721,4,15,0,1601.69,0.629142,0.0393579,1.04014,0.640784,0.995725,1627,2486,0.652295,0.738878,1602,1826,-0.0119009,0.00441356,0.999969,0.490279,0.509721,-1718.36
-1599.69,0.958389,0.237721,3,15,0,1601.78,0.481087,0.0177053,1.01786,0.695107,0.980178,1732,2451,0.618004,0.734556,1530,1846,-0.0348822,0.0181009,0.999317,0.495731,0.504269,-1726.01
-1599.86,0.993195,0.237721,4,15,0,1600.16,0.492119,0.00735345,1.00738,0.610067,0.631618,1519,1553,0.620605,0.732507,1535,1866,-0.0327431,0.0166296,0.999437,0.498223,0.501777,-1729.59
-1600.02,0.998352,0.237721,4,15,0,1600.32,0.55202,0.00380561,1.00381,0.502468,0.993218,1224,2479,0.634604,0.731808,1582,1829,-0.0222325,0.00995973,0.99982,0.49907,0.50093,-1730.82
-1600.2,0.995562,0.237721,4,15,0,1601.34,0.67167,0.00342395,1.00343,0.601711,0.990086,1492,2474,0.661877,0.731732,1674,1780,-0.00780544,0.00256276,0.99999,0.499151,0.500849,-1730.94
-1600.75,0.996697,0.237721,3,7,0,1600.79,0.71538,0.00253748,1.00254,0.706232,0.561296,1799,1399,0.671589,0.731558,1667,1840,-0.00469461,0.00133618,0.999998,0.499369,0.500631,-1731.25
-1600.64,0.999977,0.237721,2,3,0,1600.78,0.707064,0.00265415,1.00266,0.535851,0.998813,1373,2495,0.669752,0.731581,1682,1858,-0.00520656,0.00152519,0.999997,0.49934,0.50066,-1731.21
-1600.37,0.999989,0.237721,3,7,0,1600.85,0.650754,0.00247847,1.00248,0.715791,0.978451,1826,2453,0.65718,0.731546,1620,1843,-0.00968148,0.00338122,0.999982,0.499386,0.500614,-1731.28
-1599.92,0.998092,0.237721,3,15,0,1600.58,0.6803,0.00539723,1.00541,0.54145,0.828963,1345,2070,0.663806,0.732121,1671,1812,-0.00710674,0.00227202,0.999992,0.49866,0.50134,-1730.22
-1600.82,0.989981,0.237721,2,7,0,1601.35,0.72072,0.0024951,1.0025,0.50009,0.998911,1262,2497,0.672765,0.731549,1662,1782,-0.00438457,0.00122452,0.999998,0.499379,0.500621,-1731.27
-1600.11,0.997437,0.237721,3,13,0,1601.03,0.625788,0.00315211,1.00316,0.542246,0.994946,1382,2490,0.651534,0.731679,1611,1835,-0.0122716,0.00459217,0.999966,0.499222,0.500778,-1731.04
-1599.6,0.980527,0.237721,2,7,0,1601.94,0.622171,0.00635483,1.00638,0.676697,0.963138,1713,2416,0.650712,0.73231,1627,1836,-0.0126792,0.00479058,0.999963,0.498431,0.501569,-1729.9
-1599.34,0.999994,0.237721,3,7,0,1599.65,0.58199,0.0113151,1.01138,0.529786,0.796067,1281,1979,0.641525,0.73329,1601,1807,-0.0177689,0.00742759,0.999905,0.497222,0.502778,-1728.16
-1599.63,0.992511,0.237721,2,7,0,1599.87,0.564018,0.00637388,1.00639,0.579653,0.946623,1461,2369,0.637382,0.732314,1578,1810,-0.0203782,0.00888452,0.99986,0.498439,0.501561,-1729.91
-1599.43,1,0.237721,3,7,0,1599.64,0.585899,0.00856639,1.0086,0.619126,0.798265,1535,1982,0.642424,0.732747,1614,1839,-0.0172285,0.00713432,0.999913,0.497895,0.502105,-1729.13
-1599.47,0.999621,0.237721,2,3,0,1599.47,0.583287,0.00805363,1.00809,0.593672,0.954667,1486,2394,0.641823,0.732645,1596,1890,-0.0175886,0.00732939,0.999908,0.498022,0.501978,-1729.31
-1599.41,0.999965,0.237721,2,3,0,1599.48,0.592745,0.00902877,1.00907,0.536962,0.989499,1350,2464,0.643995,0.732838,1618,1848,-0.0163055,0.0066405,0.999926,0.49778,0.50222,-1728.96
-1599.61,0.998368,0.237721,3,9,0,1599.74,0.509294,0.0228247,1.02309,0.611729,0.919672,1513,2293,0.624641,0.735574,1582,1816,-0.0295294,0.0144902,0.999587,0.494465,0.505535,-1724.22
-1599.76,0.996,0.237721,4,15,0,1600.53,0.479334,0.01106,1.01112,0.51144,0.5845,1277,1456,0.61759,0.73324,1561,1852,-0.0352272,0.0183416,0.999296,0.497334,0.502666,-1728.31
-1600.17,0.99739,0.237721,3,7,0,1600.21,0.428273,0.0123555,1.01243,0.622288,0.728788,1574,1878,0.605461,0.733496,1488,1863,-0.0457601,0.0261623,0.998391,0.497057,0.502943,-1727.89
-1599.61,0.998421,0.237721,3,7,0,1600.59,0.510113,0.0230322,1.0233,0.50743,0.99995,1259,2499,0.624833,0.735615,1579,1807,-0.0293798,0.0143928,0.999593,0.494414,0.505586,-1724.15
-1601.04,0.970912,0.237721,3,7,0,1601.28,0.452947,0.0484986,1.04969,0.679969,0.999931,1694,2499,0.61134,0.740716,1527,1876,-0.0405667,0.0221921,0.998908,0.488383,0.511617,-1715.68
-1599.43,1,0.237721,3,15,0,1601.11,0.558264,0.00968887,1.00974,0.6386,0.858398,1601,2145,0.636051,0.732968,1561,1826,-0.0212565,0.00938977,0.999842,0.49763,0.50237,-1728.75
-1599.53,0.994152,0.237721,3,15,0,1600.39,0.674754,0.0143139,1.01442,0.669808,0.998991,1680,2497,0.662567,0.733884,1628,1843,-0.00755079,0.00245586,0.999991,0.496449,0.503551,-1727.03
-1600.28,0.987028,0.237721,2,7,0,1600.53,0.735355,0.00657665,1.0066,0.670519,0.999866,1688,2498,0.675979,0.732354,1690,1803,-0.00360704,0.000954584,0.999999,0.498362,0.501638,-1729.78
-1600.65,0.994848,0.237721,4,15,0,1601.23,0.693316,0.00231945,1.00232,0.647476,0.817615,1617,2057,0.666704,0.731515,1674,1824,-0.00613336,0.00188101,0.999995,0.499424,0.500576,-1731.33
-1600.22,0.997535,0.237721,4,15,0,1601.39,0.653592,0.0382521,1.03899,0.606533,0.700175,1531,1737,0.657819,0.738656,1682,1816,-0.00941153,0.00326023,0.999984,0.490528,0.509472,-1718.69
-1600.03,0.972102,0.237721,3,15,0,1601.77,0.449657,0.0102472,1.0103,0.715214,0.998925,1786,2498,0.610558,0.733079,1517,1875,-0.0412496,0.0227014,0.998849,0.497547,0.502453,-1728.61
-1599.49,0.994173,0.237721,4,15,0,1601.33,0.542237,0.0233594,1.02363,0.695189,0.957252,1727,2383,0.632333,0.73568,1555,1838,-0.0238096,0.0108992,0.999781,0.494301,0.505699,-1724
-1599.82,0.774837,0.237721,3,7,0,1606.26,0.49997,0.00723049,1.00726,0.667006,0.740079,1674,1885,0.622452,0.732483,1569,1802,-0.0312558,0.0156288,0.99951,0.49825,0.50175,-1729.63
-1600.16,0.99557,0.237721,3,15,0,1600.57,0.601989,0.00287646,1.00288,0.70362,0.89451,1750,2230,0.646111,0.731625,1608,1842,-0.0151067,0.00601265,0.99994,0.499292,0.500708,-1731.15
-1600.08,0.996442,0.237721,3,15,0,1600.86,0.460129,0.00757012,1.0076,0.562797,0.994475,1389,2485,0.613045,0.73255,1540,1831,-0.0390879,0.0211024,0.999028,0.498183,0.501817,-1729.53
-1600.04,0.996816,0.237721,4,15,0,1600.99,0.733322,0.013163,1.01325,0.506268,0.998308,1245,2494,0.675534,0.733656,1696,1828,-0.00370887,0.000989074,0.999999,0.496721,0.503279,-1727.4
-1599.38,0.999948,0.237721,4,15,0,1600.14,0.601727,0.00976791,1.00982,0.646896,0.985864,1626,2474,0.646051,0.732984,1641,1815,-0.0151398,0.00602979,0.99994,0.497595,0.502405,-1728.69
-1599.32,0.998727,0.237721,3,11,0,1599.5,0.599368,0.0117847,1.01185,0.661831,0.999011,1657,2497,0.645512,0.733383,1612,1844,-0.015441,0.00618616,0.999936,0.4971,0.5029,-1727.98
-1599.44,0.991862,0.237721,2,7,0,1599.88,0.590822,0.0084522,1.00849,0.553844,0.999823,1396,2499,0.643554,0.732724,1605,1839,-0.0165617,0.00677667,0.999922,0.497922,0.502078,-1729.17
-1600.01,0.979119,0.237721,4,15,0,1601.49,0.57869,0.0381469,1.03888,0.56681,0.999397,1339,2498,0.640766,0.738635,1545,1850,-0.0182328,0.00768165,0.999898,0.490639,0.509361,-1718.87
-1600.78,0.941137,0.237721,4,15,0,1602.46,0.575428,0.0014496,1.00145,0.717106,0.999825,1804,2499,0.640015,0.731344,1612,1812,-0.0186981,0.00793869,0.99989,0.499644,0.500356,-1731.66
-1602.35,0.987666,0.237721,3,15,0,1602.98,0.775943,0.000958211,1.00096,0.670594,0.938876,1685,2349,0.684805,0.731247,1707,1794,-0.00195554,0.000438154,1,0.499761,0.500239,-1731.82
-1602.35,0.995799,0.237721,4,15,0,1603.5,0.671879,0.000328128,1.00033,0.653807,0.81149,1604,2036,0.661924,0.731123,1634,1823,-0.00778803,0.00255542,0.99999,0.499919,0.500081,-1732.06
-1600.91,0.997114,0.237721,4,15,0,1603.24,0.477253,0.00211077,1.00211,0.64529,0.999921,1583,2499,0.617099,0.731474,1540,1850,-0.0356382,0.0186298,0.999271,0.499491,0.500509,-1731.43
-1599.7,0.997521,0.237721,3,11,0,1601.67,0.658833,0.0262616,1.02661,0.546493,0.999721,1385,2498,0.658998,0.736258,1656,1851,-0.00892568,0.00304514,0.999986,0.493494,0.506506,-1722.83
-1600.59,0.985728,0.237721,4,15,0,1600.67,0.443239,0.00442164,1.00443,0.725206,0.989093,1791,2476,0.609031,0.731929,1516,1861,-0.0425912,0.0237131,0.998725,0.498943,0.501057,-1730.63
-1600.69,0.999122,0.237721,2,3,0,1600.73,0.43279,0.0044329,1.00444,0.712364,0.745994,1801,1887,0.60654,0.731931,1484,1843,-0.0447984,0.0254101,0.998499,0.498943,0.501057,-1730.63
-1600.37,0.996724,0.237721,3,15,0,1601.37,0.680097,0.0375985,1.03831,0.531206,0.999749,1369,2498,0.66376,0.738525,1669,1844,-0.00712268,0.00227856,0.999992,0.490668,0.509332,-1718.86
-1600.11,1,0.237721,4,15,0,1600.76,0.584226,0.00311237,1.00312,0.62224,0.999779,1507,2499,0.642039,0.731671,1594,1840,-0.0174587,0.00725886,0.99991,0.499236,0.500764,-1731.06
-1599.39,0.999999,0.237721,3,7,0,1600.24,0.5388,0.0139907,1.01409,0.697187,0.996225,1748,2488,0.631533,0.73382,1564,1826,-0.0243772,0.0112428,0.999765,0.496588,0.503412,-1727.25
-1601.32,0.969435,0.237721,3,15,0,1602.52,0.3909,0.00361767,1.00362,0.574719,0.733423,1454,1853,0.596499,0.731771,1471,1848,-0.0538091,0.0327751,0.99722,0.499147,0.500853,-1730.92
-1599.97,0.999658,0.237721,4,15,0,1601.42,0.447451,0.0131196,1.01321,0.579637,0.712424,1457,1767,0.610033,0.733647,1517,1835,-0.0417094,0.0230465,0.998807,0.496861,0.503139,-1727.62
-1600.18,0.997609,0.237721,3,7,0,1600.27,0.442267,0.00845264,1.00849,0.576734,0.998781,1444,2498,0.608799,0.732724,1494,1818,-0.0427954,0.0238685,0.998705,0.49798,0.50202,-1729.23
-1600.15,0.987242,0.237721,2,7,0,1602.03,0.481774,0.00519281,1.00521,0.605647,0.997577,1461,2495,0.618167,0.732081,1547,1857,-0.0347474,0.018007,0.999325,0.498748,0.501252,-1730.35
-1600.08,0.999482,0.237721,4,15,0,1600.24,0.67653,0.00415136,1.00416,0.620912,0.992489,1564,2486,0.662964,0.731876,1643,1831,-0.00740666,0.00239583,0.999992,0.49897,0.50103,-1730.67
-1601.29,0.99033,0.237721,2,7,0,1601.48,0.727119,0.00154573,1.00155,0.614246,0.736912,1523,1808,0.674173,0.731363,1741,1827,-0.00403178,0.00110019,0.999998,0.499615,0.500385,-1731.61
-1601.61,0.999605,0.237721,4,15,0,1602.93,0.460481,0.00112483,1.00113,0.70617,0.848162,1767,2141,0.613128,0.73128,1527,1837,-0.0390159,0.0210498,0.999034,0.49973,0.50027,-1731.78
-1601.6,0.999617,0.237721,2,3,0,1601.8,0.469795,0.00105666,1.00106,0.680438,0.998317,1721,2495,0.615335,0.731266,1547,1793,-0.0371267,0.0196848,0.999172,0.499746,0.500254,-1731.8
-1600.36,0.999583,0.237721,2,7,0,1601.77,0.537908,0.00264094,1.00264,0.571153,0.814666,1410,2036,0.631326,0.731578,1557,1812,-0.0245258,0.0113332,0.999761,0.499356,0.500644,-1731.24
-1599.38,0.993535,0.237721,4,15,0,1601.5,0.582568,0.00989719,1.00995,0.646356,0.524531,1642,1293,0.641658,0.73301,1613,1852,-0.0176884,0.00738371,0.999906,0.49757,0.50243,-1728.66
-1599.92,0.994414,0.237721,3,11,0,1600.05,0.653164,0.0044711,1.00448,0.636917,0.999415,1580,2496,0.657723,0.731939,1649,1834,-0.0094519,0.00327826,0.999984,0.498893,0.501107,-1730.56
-1600.06,0.996259,0.237721,4,15,0,1600.75,0.503288,0.00483858,1.00485,0.708801,0.99969,1758,2498,0.623232,0.732011,1586,1806,-0.0306364,0.0152175,0.999539,0.498828,0.501172,-1730.47
-1599.81,1,0.237721,3,7,0,1600.14,0.548077,0.00511986,1.00513,0.596261,0.945242,1524,2377,0.633689,0.732067,1569,1839,-0.0228612,0.0103315,0.999805,0.49875,0.50125,-1730.36
-1602.46,0.979718,0.237721,3,7,0,1603.61,0.777406,0.0499707,1.05124,0.724208,0.975529,1795,2440,0.685121,0.741013,1743,1806,-0.00190855,0.000424832,1,0.487534,0.512466,-1714.36
-1602.12,1,0.237721,4,15,0,1604.34,0.811365,0.0342378,1.03483,0.671466,0.993083,1651,2480,0.6924,0.737851,1749,1837,-0.00102731,0.000193786,1,0.49145,0.50855,-1719.77
-1599.42,0.993818,0.237721,4,15,0,1603,0.654009,0.0155864,1.01571,0.606309,0.999804,1502,2499,0.657913,0.734136,1665,1854,-0.00937222,0.0032427,0.999984,0.49614,0.50386,-1726.6
-1599.32,0.998073,0.237721,3,15,0,1599.68,0.586679,0.0120586,1.01213,0.619109,0.955461,1552,2388,0.642603,0.733437,1591,1838,-0.0171218,0.00707679,0.999915,0.497037,0.502963,-1727.89
-1599.94,0.973987,0.237721,2,7,0,1601.38,0.653906,0.00434419,1.00435,0.653669,0.984805,1636,2467,0.65789,0.731914,1648,1812,-0.00938188,0.00324701,0.999984,0.498924,0.501076,-1730.61
-1599.71,0.997297,0.237721,4,15,0,1600.66,0.559066,0.00565448,1.00567,0.639323,0.536217,1610,1343,0.636236,0.732172,1564,1817,-0.0211328,0.00931817,0.999845,0.498616,0.501384,-1730.17
-1599.85,0.997596,0.237721,3,15,0,1600.24,0.685674,0.00645638,1.00648,0.715005,0.999552,1768,2499,0.665004,0.73233,1678,1803,-0.00669326,0.00210386,0.999994,0.498397,0.501603,-1729.84
-1599.55,0.999944,0.237721,4,15,0,1599.99,0.656737,0.0221747,1.02242,0.562851,0.998501,1424,2497,0.658527,0.735444,1637,1824,-0.00911803,0.00312988,0.999985,0.494507,0.505493,-1724.27
-1599.51,0.999839,0.237721,2,3,0,1599.56,0.653358,0.0211314,1.02136,0.702642,0.96655,1745,2413,0.657767,0.735237,1641,1843,-0.00943356,0.00327007,0.999984,0.494767,0.505233,-1724.64
-1599.55,0.99466,0.237721,3,15,0,1600.1,0.675604,0.0166009,1.01674,0.531464,0.886606,1359,2224,0.662757,0.734337,1633,1832,-0.00748161,0.002427,0.999991,0.495881,0.504119,-1726.22
-1599.4,0.999869,0.237721,3,7,0,1599.6,0.646631,0.012673,1.01275,0.50268,0.993986,1233,2487,0.656251,0.733559,1658,1842,-0.0100826,0.00356286,0.99998,0.496864,0.503136,-1727.64
-1599.53,0.993393,0.237721,3,7,0,1599.85,0.638729,0.024035,1.02433,0.657518,0.979416,1632,2450,0.654466,0.735814,1625,1855,-0.0108805,0.0039308,0.999976,0.494057,0.505943,-1723.64
-1599.61,0.970286,0.237721,3,11,0,1601.79,0.685931,0.0157518,1.01588,0.698301,0.998538,1725,2495,0.665061,0.734169,1648,1845,-0.00667392,0.00209607,0.999994,0.496088,0.503912,-1726.51
-1599.51,0.958143,0.237721,3,7,0,1602.37,0.553252,0.00824141,1.00828,0.681421,0.999756,1669,2498,0.63489,0.732683,1546,1813,-0.022038,0.00984544,0.999825,0.497985,0.502015,-1729.26
-1599.56,0.99606,0.237721,2,7,0,1600.12,0.503602,0.0135459,1.01364,0.589549,0.698421,1478,1753,0.623306,0.733732,1558,1825,-0.0305779,0.0151788,0.999542,0.496719,0.503281,-1727.43
-1600.08,0.971612,0.237721,2,7,0,1602.12,0.450831,0.00877686,1.00882,0.681005,0.671591,1701,1683,0.610837,0.732788,1505,1795,-0.0410056,0.022519,0.99887,0.497898,0.502102,-1729.12
-1599.74,0.999127,0.237721,3,15,0,1600.58,0.546095,0.00580319,1.00582,0.628207,0.996631,1582,2491,0.633229,0.732201,1572,1867,-0.0231808,0.0105219,0.999797,0.498583,0.501417,-1730.12
-1601.46,0.98543,0.237721,3,7,0,1601.65,0.369222,0.00439653,1.00441,0.674383,0.831592,1705,2073,0.591271,0.731924,1484,1756,-0.0584607,0.0368757,0.996259,0.498969,0.501031,-1730.66
-1599.74,0.998134,0.237721,4,15,0,1602.54,0.585594,0.0323256,1.03285,0.665951,0.981706,1671,2464,0.642353,0.737469,1621,1865,-0.0172704,0.00715695,0.999912,0.49206,0.50794,-1720.85
-1601.01,0.972668,0.237721,3,15,0,1601.79,0.367886,0.00920162,1.00924,0.726801,0.592311,1798,1506,0.590948,0.732872,1469,1838,-0.0587444,0.0371331,0.996191,0.497844,0.502156,-1729.01
-1599.67,0.981906,0.237721,3,15,0,1603.29,0.680859,0.00872357,1.00876,0.606112,0.999922,1523,2499,0.66393,0.732778,1624,1858,-0.00706296,0.00225408,0.999993,0.497835,0.502165,-1729.03
-1600.45,0.98659,0.237721,4,15,0,1601.6,0.427537,0.0311917,1.03168,0.531342,0.993312,1325,2476,0.605285,0.737242,1531,1849,-0.045917,0.0262858,0.998373,0.492573,0.507427,-1721.49
-1600.63,0.982809,0.237721,4,15,0,1601.94,0.452487,0.00373012,1.00374,0.572372,0.652633,1489,1615,0.61123,0.731793,1489,1819,-0.0406621,0.022263,0.9989,0.499106,0.500894,-1730.87
-1600.35,1,0.237721,2,3,0,1600.64,0.476519,0.00419394,1.0042,0.718776,0.907067,1798,2271,0.616926,0.731884,1581,1826,-0.0357837,0.0187321,0.999261,0.49899,0.50101,-1730.7
-1600.25,0.99986,0.237721,3,7,0,1600.66,0.53954,0.00300723,1.00301,0.715944,0.999952,1823,2499,0.631705,0.73165,1571,1845,-0.0242544,0.0111682,0.999769,0.499267,0.500733,-1731.11
-1600.86,0.993159,0.237721,3,11,0,1601.09,0.582129,0.00131551,1.00132,0.6489,0.998664,1619,2496,0.641557,0.731317,1605,1845,-0.0177496,0.00741705,0.999905,0.499677,0.500323,-1731.7
-1600.03,0.998701,0.237721,4,15,0,1601.64,0.440886,0.0130335,1.01312,0.604912,0.764431,1456,1914,0.60847,0.73363,1538,1845,-0.0430858,0.0240899,0.998677,0.496886,0.503114,-1727.65
-1599.42,0.997751,0.237721,4,15,0,1600.67,0.539532,0.0198773,1.02008,0.70035,0.52525,1760,1284,0.631704,0.734987,1578,1794,-0.0242558,0.011169,0.999769,0.495153,0.504847,-1725.2
-1599.72,0.984937,0.237721,3,11,0,1600.54,0.613788,0.03106,1.03155,0.507522,0.978273,1252,2441,0.648804,0.737216,1649,1835,-0.013656,0.00527411,0.999955,0.492342,0.507658,-1721.24
-1599.5,1,0.237721,2,3,0,1599.72,0.613184,0.0253218,1.02565,0.537995,0.88533,1344,2216,0.648667,0.736071,1637,1855,-0.013728,0.00531022,0.999954,0.493757,0.506243,-1723.23
-1599.66,0.997533,0.237721,3,15,0,1599.99,0.692454,0.0166407,1.01678,0.652772,0.992855,1626,2480,0.666513,0.734345,1665,1872,-0.00619488,0.00190521,0.999995,0.495866,0.504134,-1726.19
-1599.42,0.99934,0.237721,4,15,0,1599.78,0.632859,0.0209739,1.0212,0.682513,0.988001,1716,2475,0.653137,0.735205,1636,1819,-0.0114985,0.00422157,0.999972,0.494817,0.505183,-1724.72
-1601.42,0.925111,0.237721,3,7,0,1603.19,0.52939,0.0605921,1.06247,0.544277,0.997063,1359,2490,0.629341,0.743161,1554,1881,-0.025967,0.0122203,0.999718,0.485254,0.514746,-1711.5
-1600.08,1,0.237721,3,7,0,1601.82,0.451536,0.00868967,1.00873,0.652131,0.999921,1630,2498,0.611004,0.732771,1530,1852,-0.0408592,0.0224098,0.998883,0.497919,0.502081,-1729.15
-1600,0.997406,0.237721,3,15,0,1600.65,0.587379,0.0377963,1.03852,0.672696,0.999941,1707,2498,0.642764,0.738564,1635,1870,-0.0170264,0.00702545,0.999916,0.490714,0.509286,-1718.97
-1599.6,0.99138,0.237721,4,15,0,1600.4,0.617761,0.00634878,1.00637,0.639409,0.999292,1593,2497,0.649709,0.732309,1602,1863,-0.0131874,0.00504075,0.999959,0.498434,0.501566,-1729.9
-1599.63,0.985441,0.237721,2,7,0,1601.5,0.671365,0.0218983,1.02214,0.703083,0.590809,1770,1491,0.661809,0.735389,1642,1844,-0.00783092,0.00257351,0.99999,0.494569,0.505431,-1724.35
-1599.64,0.972106,0.237721,4,15,0,1600.87,0.685944,0.0104523,1.01051,0.540858,0.967563,1333,2410,0.665064,0.733119,1635,1867,-0.00667295,0.00209568,0.999994,0.497404,0.502596,-1728.4
-1599.83,0.997532,0.237721,2,3,0,1599.84,0.698997,0.00810933,1.00814,0.63115,0.971363,1585,2434,0.667965,0.732656,1710,1866,-0.00573796,0.00172714,0.999996,0.497984,0.502016,-1729.24
-1600.03,0.976543,0.237721,4,15,0,1602.25,0.500206,0.00518673,1.0052,0.728212,0.991431,1810,2487,0.622508,0.73208,1636,1855,-0.0312114,0.0155993,0.999513,0.498744,0.501256,-1730.35
-1599.74,1,0.237721,2,3,0,1600.04,0.52617,0.00650603,1.00653,0.54181,0.994683,1335,2491,0.628589,0.73234,1573,1849,-0.0265226,0.0125672,0.999699,0.498417,0.501583,-1729.88
-1600.32,0.997808,0.237721,4,15,0,1600.8,0.747623,0.00830611,1.00834,0.524876,0.572164,1298,1392,0.678661,0.732695,1706,1812,-0.00303305,0.000765469,0.999999,0.49793,0.50207,-1729.15
-1599.34,0.99994,0.237721,4,15,0,1600.4,0.563463,0.012681,1.01276,0.657058,0.99674,1644,2489,0.637253,0.73356,1587,1814,-0.0204621,0.00893245,0.999858,0.496895,0.503105,-1727.69
-1603.08,0.966066,0.237721,3,7,0,1603.75,0.27359,0.0369739,1.03767,0.721127,0.977557,1801,2453,0.567974,0.738399,1390,1853,-0.0763632,0.055471,0.98812,0.491573,0.508427,-1719.85
-1601.57,0.981368,0.237721,3,7,0,1603.78,0.351795,0.00538322,1.0054,0.613797,0.996798,1517,2492,0.587053,0.732119,1536,1827,-0.0621236,0.0402688,0.995297,0.498744,0.501256,-1730.32
-1600.59,0.989951,0.237721,4,15,0,1603.9,0.76646,0.0200562,1.02026,0.725816,0.999933,1798,2499,0.682755,0.735023,1712,1815,-0.00228,0.00053247,1,0.494998,0.505002,-1724.89
-1599.47,0.992951,0.237721,3,15,0,1602.41,0.596248,0.0249441,1.02526,0.51288,0.970312,1271,2412,0.644797,0.735995,1637,1838,-0.0158447,0.00639734,0.999931,0.493864,0.506136,-1723.38
-1599.5,0.998488,0.237721,4,15,0,1599.77,0.511751,0.0155376,1.01566,0.510298,0.988063,1275,2471,0.625217,0.734126,1574,1861,-0.029082,0.0141992,0.999605,0.49623,0.50377,-1726.73
-1599.83,0.989089,0.237721,3,11,0,1600.11,0.629964,0.00457405,1.00458,0.51223,0.995442,1264,2489,0.652481,0.731959,1651,1804,-0.0118111,0.00437054,0.99997,0.49887,0.50113,-1730.53
-1600.7,0.992547,0.237721,3,15,0,1601.4,0.412456,0.0058802,1.0059,0.586969,0.947819,1513,2383,0.601677,0.732217,1492,1808,-0.0491539,0.0288801,0.997961,0.498605,0.501395,-1730.13
-1601.66,0.990643,0.237721,4,15,0,1602.46,0.490569,0.000837506,1.00084,0.565445,0.780747,1434,1942,0.620241,0.731223,1553,1862,-0.0330401,0.0168317,0.999421,0.499798,0.500202,-1731.88
-1601.3,0.992328,0.237721,3,11,0,1602.25,0.486376,0.00127033,1.00127,0.564156,0.87433,1407,2175,0.619252,0.731308,1545,1839,-0.0338496,0.017386,0.999377,0.499693,0.500307,-1731.73
-1599.44,0.991819,0.237721,3,11,0,1602.09,0.629938,0.00918702,1.00923,0.589712,0.991027,1484,2483,0.652475,0.732869,1638,1835,-0.011814,0.00437189,0.99997,0.49773,0.50227,-1728.89
-1599.33,0.995272,0.237721,2,7,0,1599.93,0.623494,0.0131248,1.01321,0.509023,0.961239,1277,2415,0.651013,0.733648,1629,1816,-0.0125291,0.00471729,0.999964,0.49676,0.50324,-1727.49
-1599.41,0.999291,0.237721,3,7,0,1599.44,0.652473,0.0142556,1.01436,0.633228,0.999914,1599,2499,0.657568,0.733872,1680,1848,-0.00951734,0.00330753,0.999983,0.49647,0.50353,-1727.07
-1600.6,0.979111,0.237721,4,15,0,1600.9,0.696614,0.0392045,1.03998,0.52246,0.991159,1283,2479,0.667437,0.738847,1651,1841,-0.00590163,0.00179047,0.999995,0.490258,0.509742,-1718.27
