lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,logTau,tau,alpha_prior,tau_prior,alpha_prior_preds03,alpha_prior_preds07,alpha_prior_preds09,alpha_post_preds03,alpha_post_preds07,alpha_post_preds09,tau_prior_preds03,tau_prior_preds07,tau_prior_preds09,tau_post_preds03,tau_post_preds07,tau_post_preds09
# Adaptation terminated
# Step size = 0.157107
# Diagonal elements of inverse mass matrix:
# 3.52485, 1.38287
-3.29856,0.999272,0.157107,4,15,0,3.76079,0.194916,0.838652,2.31325,-0.492397,1.24397,0,0,1,0,1,0,1,0,0,0,0,1
-2.94163,0.999984,0.157107,3,7,0,3.32275,0.346248,0.81407,2.25708,0.722732,0.467067,0,0,1,1,1,1,1,1,0,0,0,1
-2.90159,0.998243,0.157107,4,15,0,3.36079,0.37234,1.1747,3.23716,0.519529,1.05505,1,1,1,0,0,1,0,1,1,0,1,0
-3.30611,0.991444,0.157107,3,7,0,3.55805,0.469079,1.7713,5.87851,0.348465,0.316056,0,0,1,1,1,1,0,1,0,0,1,0
-3.76392,0.998625,0.157107,4,15,0,4.09318,0.147505,0.532834,1.70375,0.281818,0.0183958,1,0,1,1,0,1,0,0,0,1,1,0
-3.96393,0.991229,0.157107,4,23,0,7.15954,0.908203,0.764924,2.14883,0.518416,0.302328,1,1,1,0,1,1,1,1,1,1,0,1
-4.31626,0.999047,0.157107,4,31,0,4.65875,0.0806013,0.515808,1.67499,1.02713,-0.68315,0,1,1,0,1,0,0,1,1,0,0,1
-4.23419,0.998557,0.157107,4,31,0,5.99013,0.845054,1.98346,7.26788,0.242594,1.25323,0,0,0,1,1,1,1,0,1,0,0,1
-3.3205,0.981429,0.157107,4,31,0,6.92075,0.2747,1.5774,4.84233,-0.363378,0.303579,1,1,0,1,1,1,1,1,1,1,0,1
-4.12558,0.978895,0.157107,4,15,0,4.33808,0.613033,0.173274,1.18919,1.29533,0.718368,1,1,1,1,0,1,0,1,1,1,1,1
-3.6204,1,0.157107,4,15,0,4.40618,0.372946,0.300183,1.35011,0.184774,0.900717,0,1,0,0,1,1,1,0,1,1,1,1
-4.25209,0.999252,0.157107,3,15,0,4.34219,0.311383,0.168789,1.18387,0.228144,0.267791,0,0,1,1,1,0,1,1,1,0,0,1
-4.45031,0.992435,0.157107,4,31,0,6.24804,0.204702,0.182788,1.20056,1.1413,0.546435,0,1,1,0,1,0,0,1,1,0,1,1
-3.38849,0.999981,0.157107,4,15,0,4.77154,0.816662,0.747172,2.11102,0.298877,0.312556,0,0,0,0,1,0,1,1,1,0,0,1
-3.29227,0.998339,0.157107,3,15,0,4.10258,0.667351,0.468345,1.59735,1.05415,0.526797,1,1,1,1,0,1,1,1,1,1,1,1
-3.0414,0.999915,0.157107,4,15,0,3.38659,0.6992,0.759825,2.1379,0.358144,1.03295,0,0,1,0,0,0,1,1,1,1,0,0
-3.12283,0.999672,0.157107,4,15,0,3.17007,0.724796,0.713979,2.0421,0.446722,0.507661,1,1,1,0,1,1,0,0,0,1,1,1
-4.08991,0.995426,0.157107,4,15,0,4.29782,0.377583,0.181521,1.19904,1.00508,0.414637,0,1,1,0,1,0,0,1,1,1,1,0
-3.75581,0.99504,0.157107,4,15,0,5.17516,0.141994,0.563991,1.75767,-0.155117,0.962608,0,1,1,1,0,0,1,0,0,1,0,1
-3.68575,0.999361,0.157107,4,31,0,4.35463,0.787778,0.408769,1.50496,0.821122,0.052209,0,1,1,0,0,1,0,1,1,0,0,1
-2.97396,0.999919,0.157107,3,15,0,3.88449,0.667451,0.785858,2.19429,0.722171,0.318668,1,0,1,0,1,0,1,1,0,1,1,1
-4.72914,0.989208,0.157107,4,15,0,5.04655,0.037998,0.96503,2.62487,0.655373,1.04005,1,1,0,1,0,1,0,1,0,0,1,1
-4.48668,0.999859,0.157107,4,15,0,5.0829,0.0489502,1.02453,2.78579,0.0567375,-0.599279,1,1,0,1,1,0,0,1,0,1,0,1
-4.44622,0.999788,0.157107,3,7,0,4.62875,0.0526418,1.17474,3.23729,-0.180369,0.205785,0,1,0,1,0,0,0,0,1,1,0,1
-4.59874,0.998454,0.157107,4,15,0,4.85604,0.0459064,0.782007,2.18585,0.962064,0.474965,0,0,1,1,1,0,0,1,1,1,1,0
-3.98017,0.999995,0.157107,3,7,0,4.663,0.0859723,1.13549,3.11269,0.996287,0.637161,1,0,1,1,0,0,0,1,1,0,0,0
-3.05778,0.998852,0.157107,5,31,0,4.92555,0.290827,0.765615,2.15032,1.25976,1.23784,0,0,1,0,0,0,0,0,1,0,1,0
-3.36904,0.988239,0.157107,4,15,0,5.25024,0.71248,0.470505,1.6008,0.400269,0.40248,0,1,1,1,0,0,0,1,0,0,0,1
-3.10803,0.993663,0.157107,3,15,0,5.27697,0.583726,0.53072,1.70016,0.545671,1.0661,1,1,1,0,0,1,1,1,1,0,0,1
-2.93153,0.995135,0.157107,3,11,0,4.28613,0.510636,0.66889,1.95207,0.515416,0.375973,0,1,1,0,1,0,0,0,1,1,1,1
-3.92813,0.986257,0.157107,4,31,0,5.54916,0.178408,0.358949,1.43182,0.400463,0.331611,1,0,1,0,1,1,0,0,0,0,1,1
-3.68054,0.999401,0.157107,4,31,0,4.55733,0.664391,0.296097,1.3446,0.312795,1.20991,1,1,1,0,1,1,1,0,1,0,1,1
-3.92917,0.99753,0.157107,4,15,0,4.67991,0.879072,1.55636,4.74154,0.677871,0.154739,0,0,1,0,1,1,0,1,1,0,1,0
-3.78306,0.999171,0.157107,4,15,0,4.24562,0.147658,0.518315,1.6792,0.7577,0.901001,0,1,1,1,1,0,0,0,1,0,1,0
-3.48253,1,0.157107,3,7,0,3.86139,0.167827,0.709269,2.0325,0.804775,0.957808,0,1,1,1,0,0,0,1,1,1,0,0
-3.83763,0.998235,0.157107,4,17,0,4.26091,0.897552,1.18453,3.26914,1.0627,0.871054,1,0,1,0,1,1,0,1,1,0,1,1
-4.03132,0.997224,0.157107,4,15,0,4.70866,0.893609,0.542082,1.71958,-0.582064,0.0156427,1,0,0,0,0,1,0,0,0,1,1,1
-3.24147,0.995085,0.157107,3,15,0,6.85176,0.651285,0.485631,1.6252,1.39875,0.204723,0,1,1,1,0,1,1,1,1,0,0,1
-3.87677,0.997281,0.157107,3,15,0,4.13322,0.260814,0.280146,1.32332,0.9532,-0.123256,0,1,1,0,0,1,0,1,1,1,0,1
-3.798,0.998589,0.157107,4,15,0,4.59833,0.855875,0.52198,1.68536,0.576132,0.300523,0,1,1,1,1,1,1,1,0,0,1,1
-4.12907,0.99805,0.157107,4,31,0,5.3566,0.109336,0.460768,1.58529,0.452535,0.662972,0,1,0,0,1,1,0,1,1,0,1,0
-4.47764,0.999154,0.157107,3,7,0,4.58883,0.0661961,0.530186,1.69925,1.41821,0.0182091,0,1,1,1,1,0,0,1,1,1,0,1
-4.14453,0.999922,0.157107,3,7,0,4.60058,0.0811255,0.664829,1.94416,0.645049,1.21477,0,1,1,1,0,1,1,0,1,1,1,0
-5.85898,0.996021,0.157107,3,11,0,6.76865,0.0131377,1.32172,3.74988,0.0732028,-0.810462,1,1,1,1,1,0,1,0,0,1,0,1
-5.6672,0.99699,0.157107,3,7,0,6.14253,0.0148005,1.14556,3.1442,0.757523,0.656298,1,0,1,1,0,0,0,0,1,0,1,1
-4.11637,0.995488,0.157107,3,7,0,6.08371,0.0792201,1.29379,3.64658,0.322301,-0.337586,0,0,0,0,0,1,0,1,1,0,1,1
-4.57617,0.997206,0.157107,4,15,0,4.8421,0.0491648,0.710429,2.03486,0.846036,0.4468,1,1,1,0,0,1,1,1,1,0,0,0
-4.27668,0.999283,0.157107,2,7,0,5.02629,0.0653715,0.761385,2.14124,0.682542,-0.126497,1,0,0,0,0,0,0,1,1,0,0,1
-4.29657,0.999971,0.157107,2,3,0,4.29925,0.0643245,0.752762,2.12286,0.775733,0.951779,1,1,1,0,0,0,1,1,1,0,0,0
-3.73839,0.998182,0.157107,4,31,0,5.46919,0.626322,0.263845,1.30193,0.507575,0.570323,1,1,1,1,1,1,1,1,1,0,0,0
-4.79823,0.992458,0.157107,4,31,0,5.4553,0.0514533,0.473696,1.60592,0.673349,0.079809,0,1,0,1,0,1,1,1,1,0,1,0
-5.12679,0.996229,0.157107,4,31,0,6.72239,0.60165,0.0621989,1.06417,0.388241,0.274484,1,0,0,0,0,1,1,1,0,0,0,1
-5.42858,0.996756,0.157107,3,11,0,6.52319,0.674614,0.0501856,1.05147,0.391566,0.707321,1,1,1,0,0,1,1,0,1,0,0,1
-6.53634,0.995996,0.157107,4,15,0,6.85459,0.102141,0.0396574,1.04045,0.425642,0.782792,0,0,1,0,0,1,0,0,0,1,1,1
-5.76831,0.999991,0.157107,3,7,0,6.60973,0.136154,0.0667493,1.06903,0.733782,-0.373788,0,0,1,0,0,0,1,0,1,0,0,1
-5.75569,0.999979,0.157107,3,7,0,5.86092,0.147025,0.0633825,1.06543,0.949904,0.813942,0,0,1,0,0,1,0,0,1,0,0,1
-5.4659,0.995623,0.157107,4,31,0,7.39242,0.0303905,0.387793,1.47373,1.03265,0.78901,1,1,0,1,1,1,0,1,1,0,0,1
-5.75775,0.99818,0.157107,4,31,0,7.36872,0.918894,0.106828,1.11274,0.601221,0.578767,0,1,1,0,1,1,1,0,0,1,1,1
-4.08442,0.994217,0.157107,4,15,0,6.84244,0.42278,2.26911,9.67082,0.727485,0.477363,0,0,1,0,0,1,0,1,1,0,1,0
-4.40866,0.970087,0.157107,1,1,0,4.4175,0.429621,2.43932,11.4652,0.722281,0.381429,0,1,1,0,0,1,0,1,1,0,0,0
-5.09564,0.965926,0.157107,4,15,0,5.79137,0.330932,2.70739,14.9901,0.384839,0.965922,0,1,1,0,0,1,1,0,1,1,1,0
-5.24949,0.982894,0.157107,1,1,0,5.38521,0.318357,2.76381,15.8602,1.16137,-0.173916,0,1,1,1,1,0,0,1,1,0,1,1
-2.82465,1,0.157107,3,7,0,5.60521,0.569033,1.01318,2.75434,-0.353195,1.96701,0,0,0,0,1,1,1,1,0,0,1,1
-4.18658,0.985159,0.157107,3,15,0,4.51274,0.656261,0.171378,1.18694,0.28063,0.986748,1,1,1,1,1,1,0,1,0,0,0,1
-3.05376,0.999985,0.157107,3,15,0,4.54647,0.557926,0.561309,1.75297,1.14937,0.696249,0,0,1,0,1,0,0,1,1,0,1,0
-3.0662,0.997935,0.157107,4,15,0,3.60354,0.687795,0.690281,1.99428,-0.1184,1.81717,0,1,0,1,1,0,0,0,0,1,0,0
-2.87708,0.999997,0.157107,4,15,0,3.10882,0.628278,1.06195,2.892,-0.402838,1.09919,0,0,0,0,1,1,1,1,1,0,0,1
-3.2227,0.990151,0.157107,3,11,0,3.75077,0.535487,0.442943,1.55728,-0.706317,-0.151361,1,0,0,1,1,1,1,1,0,1,1,1
-4.05471,0.996367,0.157107,4,15,0,4.2694,0.887696,1.62033,5.05474,-0.16421,1.06132,0,1,0,1,1,1,0,1,0,0,1,1
-3.42488,0.990015,0.157107,4,15,0,5.00282,0.6613,1.78178,5.94042,1.00132,1.03771,0,1,1,0,1,1,0,1,1,0,1,1
-3.84337,0.983351,0.157107,2,3,0,3.86626,0.65766,2.08161,8.01738,0.74757,0.276942,0,0,1,0,1,1,0,0,1,0,0,1
-3.67533,1,0.157107,2,3,0,3.85786,0.640071,1.98761,7.29807,0.56683,-0.0277064,0,1,1,1,0,1,0,1,1,0,1,0
-3.96388,0.913948,0.157107,4,15,0,6.82797,0.850143,1.76087,5.81749,0.553798,0.484154,1,1,0,0,0,1,0,1,1,0,1,1
-4.01468,0.999617,0.157107,3,7,0,4.023,0.850331,1.80166,6.05969,1.33298,0.877735,0,1,1,0,1,1,1,1,1,0,0,1
-3.93764,0.947291,0.157107,4,15,0,6.14535,0.247343,0.272401,1.31311,1.33764,0.826298,0,1,1,0,1,0,0,1,1,1,1,0
-2.8138,0.998743,0.157107,3,15,0,5.08437,0.508715,0.91051,2.48559,0.22212,0.449787,1,0,1,0,1,1,0,0,1,0,1,1
-3.31367,0.995511,0.157107,3,13,0,3.40214,0.552216,1.77166,5.88059,0.342831,1.15676,0,1,0,0,1,1,1,0,1,1,1,1
-2.84087,0.992728,0.157107,4,15,0,3.81967,0.406525,0.99216,2.69705,0.429735,0.466677,0,1,1,0,1,0,0,1,0,0,1,1
-2.82713,0.999895,0.157107,4,15,0,2.87282,0.457835,1.12386,3.07669,0.31946,0.279012,0,1,1,1,0,1,1,1,1,0,0,0
-3.91949,0.979029,0.157107,3,7,0,5.67069,0.117108,1.514,4.54489,0.920796,0.715294,0,1,1,0,1,1,0,1,1,1,1,0
-4.7245,0.998863,0.157107,4,15,0,4.99158,0.0399792,0.795143,2.21476,-0.0389198,1.12609,0,1,0,0,1,1,0,0,1,1,1,1
-4.99549,0.986593,0.157107,4,15,0,7.00073,0.0376325,0.542817,1.72085,0.673742,0.0880337,0,0,1,0,0,0,0,1,1,0,1,1
-3.19633,0.999179,0.157107,4,15,0,6.48784,0.217776,0.914769,2.4962,0.48213,0.3073,1,1,1,1,0,1,1,1,1,1,0,0
-3.02454,0.999634,0.157107,4,15,0,3.41431,0.69394,0.772966,2.16618,-0.311287,0.384749,1,0,1,1,1,1,1,1,1,0,1,0
-2.9347,1,0.157107,4,15,0,3.09366,0.464104,1.37104,3.93943,0.262501,0.0718436,0,1,1,0,1,1,0,0,0,0,0,1
-4.89523,0.968072,0.157107,4,15,0,5.0822,0.136342,0.161362,1.17511,0.772083,1.10402,0,1,0,0,1,1,0,0,1,0,0,1
-5.07126,0.998312,0.157107,4,15,0,6.10945,0.0385596,0.474881,1.60782,0.530781,0.913648,0,1,1,1,0,0,1,0,1,0,0,0
-5.14457,0.999984,0.157107,3,7,0,5.18848,0.034204,0.501824,1.65173,1.11315,0.404469,0,0,1,1,1,0,0,1,1,0,0,0
-3.04683,0.999403,0.157107,4,15,0,5.61878,0.450036,1.51426,4.54604,0.369738,-0.557493,0,1,0,0,1,0,0,1,1,1,1,1
-3.22841,0.99843,0.157107,4,15,0,3.70356,0.206858,1.04504,2.84353,0.0096059,0.247104,1,1,0,1,1,1,0,1,0,0,1,0
-2.90998,0.998758,0.157107,3,15,0,3.73113,0.615817,1.2304,3.42259,0.832615,0.181144,1,1,1,0,1,0,0,1,1,0,0,1
-2.98973,0.989193,0.157107,4,15,0,3.91211,0.310566,1.17654,3.24312,0.362575,1.13834,1,1,1,0,1,1,1,0,1,1,1,1
-3.0863,0.997183,0.157107,4,15,0,3.26879,0.455537,0.531623,1.70169,0.533414,-0.08886,1,1,1,0,1,1,0,1,1,0,1,1
-3.00115,0.999646,0.157107,3,15,0,3.14859,0.537541,0.600524,1.82307,-0.0722362,-0.125392,1,1,1,0,0,1,1,0,1,0,1,1
-2.89489,0.999785,0.157107,2,7,0,3.07637,0.531187,0.722921,2.06044,0.0218541,1.15926,1,1,0,0,1,1,0,1,0,0,1,1
-2.90602,0.999954,0.157107,3,7,0,2.91817,0.50523,0.701374,2.01652,0.937371,-0.181709,1,0,1,1,1,1,0,1,1,0,1,1
-3.03435,0.988317,0.157107,2,7,0,5.01775,0.63278,1.41781,4.12808,-0.21507,0.867799,1,0,1,0,1,0,0,0,0,0,0,1
-2.98749,0.999979,0.157107,4,15,0,3.08351,0.427413,0.629512,1.8767,-0.0669581,0.423651,0,0,1,0,1,1,0,1,0,0,1,0
-2.96069,0.996281,0.157107,3,15,0,4.10201,0.598647,1.3575,3.88647,0.721503,1.02818,0,0,1,0,1,1,0,1,1,1,1,1
-3.01669,0.999548,0.157107,3,7,0,3.05779,0.650741,1.35816,3.88904,0.128363,1.46923,1,0,0,0,1,1,0,1,0,1,0,1
-3.73017,0.987468,0.157107,3,11,0,4.33116,0.183468,0.442716,1.55693,0.283665,0.937909,1,1,1,1,1,1,0,0,1,0,0,1
-3.48364,0.999964,0.157107,3,7,0,3.77889,0.196414,0.575173,1.77744,0.605508,0.961698,0,1,0,1,0,1,0,0,1,1,1,0
-2.82218,0.998341,0.157107,3,11,0,4.2302,0.517821,1.1277,3.08854,0.705307,0.843973,0,1,1,0,0,1,0,1,1,0,0,1
-5.33023,0.966222,0.157107,3,15,0,6.54083,0.909919,2.35156,10.5019,0.0711502,0.529001,1,0,1,0,1,0,1,1,0,0,1,1
-4.04364,0.984311,0.157107,2,3,0,5.76144,0.851527,1.81942,6.16828,0.695939,0.800346,0,1,0,0,1,1,1,0,1,1,0,1
-3.32819,0.985822,0.157107,2,5,0,4.672,0.817592,1.08072,2.94681,0.547553,0.398338,0,1,0,1,0,0,0,0,1,1,1,1
-3.48303,0.990333,0.157107,3,7,0,4.52604,0.831309,1.33065,3.78352,1.00303,-0.0147261,0,1,1,0,1,1,0,1,1,0,1,1
-3.34462,0.981147,0.157107,4,15,0,5.19627,0.431567,1.79052,5.99256,0.0854923,0.772262,0,0,1,0,1,0,0,1,0,1,0,1
-2.84034,0.981328,0.157107,3,7,0,4.26383,0.407972,0.974751,2.65051,0.139908,0.697701,0,1,0,0,0,1,1,1,1,1,1,1
-3.0829,0.997635,0.157107,4,15,0,3.12108,0.478384,0.529652,1.69834,0.212175,0.330501,1,1,0,0,1,0,1,0,0,0,1,1
-7.67973,0.976639,0.157107,4,15,0,9.34197,0.987723,2.56534,13.005,0.124276,-0.0122349,0,1,0,1,1,0,0,0,1,1,1,1
-5.12673,0.952258,0.157107,2,5,0,9.00285,0.972306,0.711955,2.03797,0.416373,1.16906,1,1,0,1,1,1,0,0,1,0,1,1
-4.84397,0.986531,0.157107,3,11,0,9.94506,0.949797,0.46029,1.58453,0.743835,0.914389,1,0,1,1,1,1,0,0,0,1,1,1
-4.33663,0.999993,0.157107,4,15,0,5.27286,0.938481,1.26656,3.54861,0.50537,-0.0527689,1,1,1,0,1,1,0,1,1,0,0,1
-2.98853,0.977182,0.157107,4,31,0,6.64769,0.386278,1.3801,3.9753,0.719328,0.260712,0,1,1,0,0,1,0,1,0,0,1,0
-2.81377,0.997366,0.157107,4,15,0,3.24658,0.464546,1.05973,2.8856,1.50152,0.826058,1,1,1,0,0,1,0,1,1,1,1,1
-2.80996,0.998636,0.157107,2,7,0,2.94845,0.471411,0.962094,2.61717,0.284163,0.626359,0,0,1,0,1,1,1,1,1,0,1,1
-2.95028,0.998656,0.157107,3,15,0,3.03493,0.677649,1.10212,3.01054,1.12802,0.0857139,1,1,1,1,1,1,0,1,1,0,0,1
-3.56699,0.99287,0.157107,4,15,0,4.15383,0.17205,0.592179,1.80792,0.55143,0.542695,0,1,1,1,1,1,0,0,1,0,1,1
-3.26945,0.999712,0.157107,3,7,0,3.72692,0.216042,0.740127,2.0962,-0.0545254,0.80658,1,0,1,0,1,1,1,1,0,0,1,0
-3.33909,0.998588,0.157107,3,15,0,3.92714,0.182588,0.868899,2.38429,0.92129,0.237112,1,0,1,1,0,1,0,0,1,1,1,1
-3.19997,0.998601,0.157107,4,15,0,3.89626,0.309554,0.558878,1.74871,1.17299,1.05734,0,1,1,0,0,1,0,1,1,0,1,1
-3.2503,0.994569,0.157107,3,15,0,4.65049,0.674941,0.502456,1.65278,0.676919,0.228581,0,1,1,1,1,1,0,1,1,1,1,1
-3.00888,0.999586,0.157107,4,15,0,3.7247,0.292058,0.885145,2.42334,0.86229,0.969302,1,1,1,1,0,1,1,1,1,1,0,0
-3.07661,0.9987,0.157107,4,15,0,3.32948,0.693793,0.690686,1.99508,0.622662,1.08886,1,0,1,0,1,1,0,1,1,0,1,1
-2.89044,0.999991,0.157107,3,7,0,3.09298,0.634448,0.900988,2.46203,0.308887,0.124349,0,1,1,0,1,1,0,1,1,1,1,1
-2.84172,0.999924,0.157107,4,15,0,2.9277,0.51241,1.19501,3.30359,0.947448,-0.315868,1,1,1,1,0,1,1,1,1,0,0,1
-2.98979,0.998612,0.157107,3,15,0,3.12567,0.694015,1.14959,3.15689,1.02517,0.218647,0,1,1,1,1,1,0,0,1,1,0,1
-5.57629,0.961682,0.157107,3,7,0,7.75098,0.85679,2.65994,14.2955,0.0360798,1.01709,1,0,1,1,1,1,1,0,1,1,0,1
-4.26899,1,0.157107,2,3,0,5.56979,0.871138,1.89996,6.68561,-0.501688,-0.236235,0,1,0,0,1,1,0,1,0,0,0,1
-3.06252,0.994327,0.157107,4,15,0,5.47634,0.265933,0.902151,2.4649,1.82783,0.246827,1,1,1,1,0,1,0,1,1,0,1,1
-3.03111,0.99984,0.157107,4,15,0,3.20855,0.361158,1.40306,4.06764,-0.199608,0.982986,0,1,0,1,0,1,1,0,1,0,1,0
-3.1662,0.980217,0.157107,3,11,0,4.21576,0.572378,0.485906,1.62565,1.13732,0.928672,0,1,1,0,1,1,0,0,1,0,1,1
-2.9401,0.999561,0.157107,3,15,0,3.21762,0.472557,0.661719,1.93812,0.875949,0.671843,0,0,1,0,0,0,0,1,1,1,0,1
-3.28758,0.997603,0.157107,3,15,0,3.4875,0.762084,1.42495,4.15767,-0.0854898,1.0283,1,0,1,1,1,1,0,1,1,1,1,1
-3.5677,0.993389,0.157107,4,15,0,3.89544,0.799131,0.499151,1.64732,0.777663,-0.0943703,1,1,1,0,1,1,0,0,1,0,1,1
-3.23468,0.9999,0.157107,4,15,0,3.96168,0.236769,0.695645,2.005,0.651685,1.40714,0,1,1,1,0,0,1,1,1,0,0,0
-3.63498,0.993321,0.157107,4,15,0,5.4568,0.75753,0.388249,1.4744,0.704638,0.362661,0,1,1,0,1,1,0,0,1,0,1,1
-3.5638,0.999159,0.157107,4,31,0,4.11371,0.191381,0.527349,1.69443,-0.049776,0.446976,1,1,1,1,0,0,1,1,0,0,1,0
-3.11441,0.999967,0.157107,4,15,0,3.79954,0.487594,1.59853,4.94574,1.0309,0.660711,0,0,1,0,1,1,0,1,1,0,1,0
-2.81199,0.989252,0.157107,2,7,0,3.7659,0.540982,0.996146,2.70783,0.248952,-0.204982,1,0,1,0,1,1,1,1,0,1,1,1
-2.90405,0.997724,0.157107,3,15,0,3.18064,0.377349,0.814808,2.25874,0.440269,0.297616,0,0,1,1,1,0,1,1,1,0,1,0
-3.53219,0.990342,0.157107,3,7,0,4.28215,0.459213,1.94082,6.96444,0.800365,1.76075,0,1,1,1,1,0,1,1,1,1,0,1
-3.47532,0.997417,0.157107,2,3,0,3.65948,0.43418,1.8923,6.63462,0.714586,1.23897,0,0,1,0,1,1,0,0,1,0,1,1
-5.3368,0.922529,0.157107,2,3,0,5.35557,0.399954,2.84069,17.1276,-0.584411,0.16826,1,0,0,0,0,0,1,0,0,1,1,1
-3.23974,1,0.157107,2,3,0,5.40048,0.489403,1.71752,5.57069,1.17857,1.30529,0,0,1,0,1,1,0,1,0,0,1,1
-4.16656,0.990558,0.157107,4,23,0,4.7113,0.0795956,0.659336,1.93351,1.04473,1.08116,0,0,1,1,1,1,0,0,1,1,1,0
-3.55199,0.997451,0.157107,4,23,0,6.19682,0.858842,0.852334,2.34511,0.138312,-0.0890766,1,0,1,1,1,1,1,0,1,0,1,1
-4.45452,0.987656,0.157107,3,7,0,5.51467,0.622018,2.44152,11.4905,-0.352459,0.176051,1,0,0,0,1,0,1,1,0,1,1,1
-5.82084,0.928819,0.157107,2,3,0,5.98114,0.6535,3.0057,20.2005,-0.252394,0.81115,0,0,1,0,1,1,1,0,0,0,0,1
-2.83859,0.999639,0.157107,3,7,0,6.54254,0.413464,0.946215,2.57594,1.22648,1.1951,0,0,1,1,1,1,0,1,1,1,0,1
-2.97368,0.998389,0.157107,2,7,0,3.03794,0.315602,0.854733,2.35075,-0.0972763,0.68995,0,1,1,0,0,1,0,1,1,1,1,0
-4.72551,0.987184,0.157107,4,15,0,5.70481,0.835458,2.30541,10.0283,0.129691,1.45248,0,1,1,0,0,1,1,0,0,1,1,1
-4.18085,1,0.157107,3,7,0,5.21387,0.785226,2.11159,8.26135,0.854614,1.12061,0,1,0,1,0,0,1,1,0,0,0,1
-4.20123,0.999488,0.157107,2,3,0,4.24757,0.78532,2.12378,8.36269,1.08188,0.930725,0,0,1,0,1,1,1,0,0,0,1,1
-3.31856,1,0.157107,3,7,0,4.34646,0.784594,0.673828,1.96173,0.968037,-0.291559,1,0,1,0,1,1,0,1,1,0,0,1
-3.55234,0.996479,0.157107,2,7,0,4.0456,0.828772,0.609529,1.83957,0.684989,0.0317081,0,1,1,1,0,1,0,0,1,0,1,1
-4.52753,0.998395,0.157107,4,15,0,4.7682,0.167807,0.197821,1.21874,1.00714,0.773686,0,1,1,1,1,1,1,1,1,0,1,0
-5.11353,0.997325,0.157107,4,23,0,5.48821,0.250986,0.0804598,1.08379,0.147963,1.48386,0,0,1,1,1,1,0,0,1,1,1,0
-4.94949,0.996972,0.157107,5,31,0,5.94353,0.258097,0.0931772,1.09766,0.53735,0.167869,1,0,1,0,0,1,1,1,1,0,0,1
-4.56492,0.999979,0.157107,3,7,0,5.04561,0.264391,0.135413,1.14501,0.70888,0.87915,1,0,1,1,1,1,0,0,1,0,0,1
-4.46719,0.999874,0.157107,3,7,0,4.64301,0.244631,0.157667,1.17078,0.709483,0.562942,1,1,1,1,0,1,1,1,1,0,1,1
-3.33197,0.995615,0.157107,3,15,0,6.04075,0.674337,0.451497,1.57066,0.523258,0.384285,1,1,0,0,1,1,0,1,1,1,0,1
-2.82614,0.999118,0.157107,3,15,0,3.56989,0.545477,1.11428,3.04738,-0.489266,1.10521,1,0,1,1,1,1,1,1,0,0,0,1
-3.56202,0.98817,0.157107,5,31,0,4.67125,0.17548,1.48831,4.42962,-0.419072,0.338136,1,0,0,0,0,1,0,0,0,1,1,1
-3.36824,0.999799,0.157107,3,7,0,3.60094,0.184865,1.24701,3.47991,0.817869,0.174951,1,1,1,0,0,1,0,0,1,1,0,1
-5.64256,0.964459,0.157107,4,23,0,5.72608,0.800051,0.0556149,1.05719,0.380064,0.459017,0,1,1,0,0,1,1,1,1,0,0,1
-4.17511,0.995182,0.157107,3,15,0,8.41315,0.161277,0.297805,1.3469,0.141133,0.80989,0,1,0,1,1,1,0,1,0,0,0,1
-4.78511,0.997688,0.157107,4,15,0,5.26225,0.216881,2.44418,11.5211,1.19772,0.196869,1,0,1,0,0,0,0,1,1,0,0,1
-6.98575,0.936267,0.157107,5,31,0,8.73911,0.925013,0.0334449,1.03401,0.150323,0.125684,0,0,1,1,0,1,1,0,1,0,1,1
-5.42279,0.999999,0.157107,4,15,0,7.20419,0.86139,0.0930867,1.09756,0.613236,0.777968,0,1,1,0,1,1,1,1,1,0,1,1
-5.47063,0.996203,0.157107,4,31,0,7.13799,0.0236521,0.524075,1.6889,0.403791,0.712403,1,0,1,0,0,1,1,0,0,1,0,0
-2.99418,0.998046,0.157107,4,15,0,6.35592,0.292535,0.998314,2.7137,0.277265,0.296955,1,1,0,0,1,1,1,0,1,0,1,1
-4.22324,0.984169,0.157107,3,15,0,5.80544,0.893483,0.421779,1.52467,0.0191026,0.242447,1,1,0,0,1,1,1,0,0,0,0,1
-3.15981,0.997042,0.157107,3,15,0,5.54443,0.468969,1.6406,5.15824,0.970191,-0.265797,0,1,1,1,0,0,0,1,1,1,1,1
-3.0197,1,0.157107,4,15,0,3.31887,0.685994,0.755917,2.12956,-0.354349,-0.259578,0,0,0,1,1,0,1,0,0,0,1,1
-4.13798,0.980782,0.157107,3,13,0,6.94838,0.890124,0.453125,1.57322,0.755026,0.187829,0,0,1,0,0,1,1,0,1,0,1,1
-3.72569,0.999921,0.157107,4,15,0,4.69806,0.510333,0.249337,1.28317,-0.263986,1.13614,0,0,1,1,1,1,0,1,0,0,1,1
-3.85217,0.999405,0.157107,4,15,0,4.01046,0.322216,0.251544,1.28601,-0.0459966,0.691761,0,0,0,0,1,1,0,1,1,0,0,1
-3.06832,0.995523,0.157107,3,11,0,4.87879,0.291014,1.27746,3.58753,0.149983,-0.375458,1,0,0,0,1,1,0,1,1,0,0,0
