# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 1
# model = NY_REL_runs_model
# start_datetime = 2024-03-06 12:59:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.05 (Default)
#       delta = 0.99
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/k4/ms5x119d5cd2s9ldsk71bkf00000gn/T/RtmpgrDZRT/standata-75124c3124f4.json
# init = 2 (Default)
# random
#   seed = 123
# output
#   file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-202403061359-1-5736fb.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /Users/laura/Desktop/advanced_cognitive_modeling_portfolio1/Asignment/portfolio2/simmodels/NY_REL_runs-profile-202403061359-1-70ed32.csv
#   save_cmdstan_config = 0 (Default)
# num_threads = 2 (Default)
# stanc_version = stanc3 v2.34.0
# stancflags = --O1 --name=NY_REL_runs_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,log_inv_tau,invTau,alpha_prior,tau_prior,alpha_prior_preds,tau_prior_preds,alpha_post,tau_post,alpha_post_preds,tau_post_preds,pred_error,Values.1,Values.2,prob.1,prob.2,log_lik
# Adaptation terminated
# Step size = 0.335967
# Diagonal elements of inverse mass matrix:
# 0.256348, 1.2261
-1599.76,0.999527,0.335967,3,7,0,1602.56,0.581487,0.00496135,1.00497,0.68308,0.987148,1691,2455,0.64141,0.732035,1590,1876,-0.0178392,0.00746593,0.999904,0.498782,0.501218,-1730.41
-1600.4,0.984901,0.335967,3,15,0,1601.48,0.40328,0.0153555,1.01547,0.659753,0.902784,1634,2253,0.599475,0.73409,1508,1837,-0.0511345,0.030513,0.997669,0.496366,0.503634,-1726.88
-1600.29,1,0.335967,2,3,0,1600.41,0.412739,0.0162702,1.0164,0.505004,0.997526,1260,2496,0.601744,0.734271,1501,1865,-0.0490928,0.0288303,0.997969,0.49614,0.50386,-1726.56
-1599.83,0.986921,0.335967,2,7,0,1601.54,0.513047,0.00623786,1.00626,0.52991,0.635009,1279,1552,0.62552,0.732287,1580,1807,-0.0288474,0.0140473,0.999615,0.498486,0.501514,-1729.98
-1599.82,0.996872,0.335967,3,7,0,1600.42,0.554858,0.0335047,1.03407,0.672411,0.999951,1711,2499,0.635262,0.737705,1579,1844,-0.021786,0.00969788,0.99983,0.491808,0.508192,-1720.5
-1599.36,0.946916,0.335967,1,3,0,1600.65,0.558453,0.0188318,1.01901,0.629554,0.726198,1562,1855,0.636095,0.73478,1570,1867,-0.0212273,0.00937284,0.999843,0.495393,0.504607,-1725.55
-1599.37,0.99723,0.335967,3,7,0,1599.48,0.567945,0.010705,1.01076,0.639013,0.984646,1593,2449,0.638289,0.733169,1580,1854,-0.0197908,0.00855073,0.999871,0.497377,0.502623,-1728.38
-1599.8,0.992838,0.335967,3,11,0,1599.9,0.687059,0.00715196,1.00718,0.615553,0.841569,1527,2102,0.665312,0.732467,1673,1838,-0.00658936,0.00206208,0.999994,0.498224,0.501776,-1729.59
-1599.85,0.998477,0.335967,3,7,0,1600.08,0.666203,0.00540385,1.00542,0.609361,0.984234,1542,2454,0.660652,0.732123,1674,1805,-0.00827058,0.0027607,0.999989,0.49866,0.50134,-1730.23
-1599.52,0.995855,0.335967,3,7,0,1600.25,0.663953,0.010218,1.01027,0.647797,0.997898,1641,2494,0.660148,0.733073,1681,1826,-0.00846713,0.00284535,0.999988,0.497467,0.502533,-1728.5
-1600.18,0.977952,0.335967,2,7,0,1601.27,0.63474,0.00295755,1.00296,0.576342,0.587377,1455,1479,0.653564,0.731641,1624,1834,-0.011298,0.00412672,0.999973,0.499269,0.500731,-1731.11
-1599.76,0.990521,0.335967,2,7,0,1601.02,0.630688,0.00507773,1.00509,0.724613,0.950753,1839,2378,0.652646,0.732058,1648,1829,-0.0117324,0.00433292,0.99997,0.498746,0.501254,-1730.35
-1600.26,0.994557,0.335967,4,15,0,1600.52,0.717735,0.00499563,1.00501,0.533387,0.999777,1373,2499,0.672108,0.732042,1703,1855,-0.00455609,0.00128603,0.999998,0.498757,0.501243,-1730.36
-1601.39,0.98676,0.335967,3,7,0,1602.17,0.67586,0.000907448,1.00091,0.614686,0.966795,1501,2396,0.662814,0.731237,1641,1827,-0.00746086,0.00241836,0.999991,0.499775,0.500225,-1731.85
-1601.5,1,0.335967,3,7,0,1602.09,0.560529,0.000703906,1.0007,0.58843,0.918203,1492,2305,0.636575,0.731197,1603,1853,-0.0209084,0.00918863,0.999849,0.499828,0.500172,-1731.92
-1600.64,0.995465,0.335967,2,7,0,1602.13,0.628259,0.00170453,1.00171,0.728136,0.872415,1804,2152,0.652094,0.731394,1602,1849,-0.0119978,0.00446009,0.999968,0.499579,0.500421,-1731.56
-1600.3,0.998414,0.335967,3,7,0,1600.92,0.660712,0.00282915,1.00283,0.67876,0.872882,1669,2177,0.65942,0.731615,1648,1836,-0.00875561,0.00297067,0.999987,0.499299,0.500701,-1731.15
-1599.66,1,0.335967,3,7,0,1600.47,0.670321,0.00771776,1.00775,0.57097,0.699374,1447,1790,0.661575,0.732579,1711,1800,-0.00791858,0.00261059,0.99999,0.498086,0.501914,-1729.39
-1599.6,0.962024,0.335967,2,7,0,1602.56,0.573198,0.00644428,1.00647,0.721958,0.995562,1785,2488,0.639501,0.732328,1641,1820,-0.01902,0.00811779,0.999885,0.49842,0.50158,-1729.88
-1599.45,0.999933,0.335967,3,7,0,1599.71,0.637657,0.00924689,1.00929,0.631867,0.850728,1628,2119,0.654224,0.732881,1624,1821,-0.0109917,0.00398277,0.999975,0.497714,0.502286,-1728.86
-1602.52,0.957015,0.335967,4,15,0,1602.79,0.303166,0.00479566,1.00481,0.647234,0.917512,1592,2293,0.575216,0.732003,1448,1853,-0.0715599,0.0498653,0.99148,0.498897,0.501103,-1730.54
-1601.68,0.9994,0.335967,3,7,0,1602.89,0.366794,0.00346368,1.00347,0.641911,0.997266,1643,2494,0.590684,0.73174,1513,1821,-0.0589763,0.0373441,0.996136,0.499188,0.500812,-1730.98
-1601.59,1,0.335967,1,1,0,1601.71,0.368889,0.00372754,1.00373,0.606051,0.582863,1501,1428,0.59119,0.731792,1496,1817,-0.0585314,0.0369399,0.996242,0.499126,0.500874,-1730.89
-1601.6,0.981164,0.335967,3,7,0,1603.81,0.473883,0.0600014,1.06184,0.505914,0.998528,1267,2493,0.616302,0.743042,1508,1859,-0.0363081,0.0191023,0.999228,0.48556,0.51444,-1711.86
-1600.46,0.89169,0.335967,2,3,0,1602.72,0.514214,0.0441987,1.04519,0.662284,0.932085,1657,2320,0.625794,0.73985,1522,1887,-0.0286368,0.0139114,0.999623,0.489273,0.510727,-1716.97
-1600.26,1,0.335967,1,1,0,1600.45,0.516191,0.040533,1.04137,0.63391,0.82751,1566,2087,0.626257,0.739113,1599,1867,-0.0282817,0.0136829,0.999637,0.490158,0.509842,-1718.19
-1600.25,0.986035,0.335967,4,15,0,1600.99,0.608363,0.00259846,1.0026,0.53965,0.98615,1366,2468,0.647567,0.73157,1599,1827,-0.0143119,0.00560504,0.999948,0.49936,0.50064,-1731.24
-1599.38,1,0.335967,4,15,0,1600.23,0.584333,0.0219678,1.02221,0.593364,0.985383,1470,2451,0.642064,0.735403,1575,1828,-0.0174439,0.00725083,0.99991,0.494605,0.505395,-1724.43
-1602.77,0.893144,0.335967,2,3,0,1603.06,0.511761,0.0781539,1.08129,0.607605,0.999255,1506,2495,0.625219,0.746738,1561,1881,-0.0290802,0.0141981,0.999605,0.481046,0.518954,-1705.87
-1603.08,0.960068,0.335967,2,3,0,1603.74,0.52069,0.0822586,1.08574,0.609378,0.823829,1525,2066,0.627309,0.747578,1609,1851,-0.0274818,0.0131723,0.999666,0.480018,0.519982,-1704.53
-1599.74,1,0.335967,2,3,0,1602.78,0.489915,0.0237496,1.02403,0.670849,0.928525,1712,2318,0.620086,0.735758,1532,1805,-0.033166,0.0169175,0.999414,0.494263,0.505737,-1723.93
-1599.48,0.999999,0.335967,4,15,0,1599.8,0.518348,0.0141873,1.01429,0.602257,0.997522,1516,2492,0.626761,0.733859,1565,1821,-0.0278968,0.0134365,0.999651,0.496553,0.503447,-1727.2
-1600.33,0.972652,0.335967,3,7,0,1601,0.678994,0.0370449,1.03774,0.68705,0.918578,1714,2299,0.663514,0.738414,1651,1802,-0.00720971,0.00231436,0.999992,0.490807,0.509193,-1719.05
-1600.54,0.961121,0.335967,2,3,0,1601,0.67993,0.0406822,1.04152,0.681669,0.999124,1693,2498,0.663723,0.739143,1646,1870,-0.00713583,0.00228397,0.999992,0.489903,0.510097,-1717.79
-1600.24,1,0.335967,3,11,0,1600.59,0.512164,0.00357379,1.00358,0.514487,0.873806,1277,2183,0.625314,0.731762,1613,1829,-0.0290072,0.0141508,0.999608,0.499133,0.500867,-1730.91
-1599.53,0.999201,0.335967,4,15,0,1601.09,0.674623,0.0145821,1.01469,0.555664,0.999611,1361,2498,0.662537,0.733937,1651,1818,-0.00756154,0.00246035,0.999991,0.496382,0.503618,-1726.94
-1599.8,0.995241,0.335967,3,7,0,1599.88,0.675105,0.0263481,1.0267,0.667804,0.995994,1675,2487,0.662645,0.736275,1653,1827,-0.00752219,0.00244392,0.999991,0.493463,0.506537,-1722.78
-1599.44,0.996972,0.335967,3,7,0,1600.07,0.651105,0.0113019,1.01137,0.524401,0.972511,1327,2418,0.657259,0.733287,1645,1839,-0.00964786,0.00336609,0.999983,0.497202,0.502798,-1728.12
-1599.3,0.998878,0.335967,4,15,0,1599.6,0.607933,0.0164926,1.01663,0.512577,0.987012,1203,2470,0.647469,0.734316,1644,1806,-0.0143647,0.0056319,0.999948,0.495936,0.504064,-1726.32
-1599.74,0.975418,0.335967,3,15,0,1600.55,0.662194,0.00617112,1.00619,0.566723,0.79918,1400,2034,0.659753,0.732274,1628,1844,-0.00862294,0.00291288,0.999987,0.498471,0.501529,-1729.95
-1600.43,0.974955,0.335967,4,15,0,1602.79,0.607169,0.00209313,1.0021,0.637595,0.999476,1554,2498,0.647295,0.73147,1618,1811,-0.0144588,0.00567988,0.999947,0.499484,0.500516,-1731.42
-1600.52,0.999752,0.335967,3,7,0,1600.6,0.601306,0.00189373,1.0019,0.61959,0.99913,1574,2497,0.645955,0.731431,1604,1802,-0.0151934,0.0060575,0.999939,0.499534,0.500466,-1731.5
-1599.5,0.99955,0.335967,3,7,0,1600.73,0.520158,0.0118382,1.01191,0.502151,0.741012,1242,1865,0.627185,0.733393,1593,1830,-0.0275758,0.013232,0.999663,0.497123,0.502877,-1728.01
-1599.52,0.99946,0.335967,4,15,0,1599.67,0.58422,0.00722792,1.00725,0.536395,0.872137,1355,2187,0.642038,0.732482,1635,1851,-0.0174594,0.00725926,0.99991,0.498225,0.501775,-1729.6
-1600,0.989066,0.335967,4,15,0,1600.9,0.460525,0.0261146,1.02646,0.525448,0.966768,1292,2414,0.613139,0.736229,1531,1786,-0.039007,0.0210433,0.999035,0.493733,0.506267,-1723.16
-1601.95,0.906535,0.335967,3,7,0,1603.01,0.395612,0.00162351,1.00162,0.571414,0.99983,1412,2499,0.597633,0.731378,1470,1820,-0.0527914,0.0319065,0.997399,0.499617,0.500383,-1731.61
-1600.18,0.994603,0.335967,4,15,0,1602.17,0.743408,0.0110883,1.01115,0.706176,0.997661,1723,2494,0.677741,0.733245,1696,1840,-0.00322254,0.000826878,0.999999,0.497237,0.502763,-1728.14
-1599.87,0.98584,0.335967,2,7,0,1601.58,0.696831,0.00716121,1.00719,0.666065,0.616057,1720,1605,0.667485,0.732469,1690,1859,-0.00588664,0.00178465,0.999995,0.49822,0.50178,-1729.58
-1600.04,0.998304,0.335967,3,7,0,1600.34,0.488473,0.0327966,1.03334,0.511479,0.983934,1290,2460,0.619747,0.737563,1550,1846,-0.0334438,0.0171074,0.999399,0.492081,0.507919,-1720.85
-1599.84,0.99238,0.335967,3,15,0,1600.82,0.555755,0.00475227,1.00476,0.619412,0.987735,1563,2461,0.63547,0.731994,1632,1854,-0.0216458,0.00961606,0.999834,0.498838,0.501162,-1730.49
-1599.62,0.995847,0.335967,4,15,0,1600.99,0.646238,0.00681417,1.00684,0.647605,0.998551,1607,2495,0.656162,0.732401,1643,1861,-0.0101214,0.00358056,0.99998,0.498314,0.501686,-1729.73
-1599.82,0.989947,0.335967,4,15,0,1600.95,0.483567,0.00897085,1.00901,0.695136,0.981929,1732,2461,0.61859,0.732827,1572,1874,-0.0343965,0.0177635,0.999346,0.497836,0.502164,-1729.03
-1599.29,0.993161,0.335967,2,7,0,1600.4,0.587418,0.0139771,1.01408,0.5714,0.999263,1450,2498,0.642773,0.733817,1561,1837,-0.0170211,0.00702258,0.999916,0.496566,0.503434,-1727.22
-1600.89,0.961843,0.335967,2,7,0,1601.51,0.377248,0.0269396,1.02731,0.530068,0.995457,1307,2486,0.593209,0.736393,1504,1838,-0.056747,0.0353393,0.996643,0.49367,0.50633,-1722.99
-1599.9,0.990437,0.335967,3,7,0,1601.45,0.519821,0.00532993,1.00534,0.654728,0.993022,1680,2484,0.627106,0.732108,1556,1847,-0.0276355,0.01327,0.999661,0.498705,0.501295,-1730.29
-1600.12,0.996337,0.335967,3,15,0,1600.81,0.429425,0.0164649,1.0166,0.714416,0.996312,1776,2484,0.605736,0.73431,1534,1845,-0.0455144,0.0259694,0.998419,0.496078,0.503922,-1726.48
-1601.11,0.979314,0.335967,3,11,0,1601.86,0.800021,0.00939089,1.00944,0.641274,0.986962,1629,2469,0.689979,0.73291,1726,1816,-0.0012795,0.000255874,1,0.497655,0.502345,-1728.72
-1601.31,0.99288,0.335967,3,15,0,1602.04,0.776983,0.0324498,1.03298,0.592731,0.99995,1478,2499,0.685029,0.737494,1680,1826,-0.00192206,0.000428653,1,0.491904,0.508096,-1720.47
-1600.91,0.989244,0.335967,3,15,0,1601.86,0.461671,0.00241509,1.00242,0.623854,0.516907,1580,1336,0.61341,0.731534,1522,1870,-0.0387728,0.0208725,0.999053,0.49942,0.50058,-1731.33
-1600.11,0.984348,0.335967,2,7,0,1602.34,0.509518,0.00432853,1.00434,0.566281,0.998211,1359,2495,0.624694,0.731911,1481,1825,-0.0294884,0.0144635,0.999589,0.49895,0.50105,-1730.65
-1599.61,0.998398,0.335967,3,15,0,1600.27,0.663763,0.0229579,1.02322,0.658553,0.999951,1640,2499,0.660105,0.7356,1638,1852,-0.0084839,0.0028526,0.999988,0.49431,0.50569,-1723.99
-1599.84,0.984389,0.335967,3,15,0,1600.6,0.567097,0.034328,1.03492,0.634225,0.525375,1578,1322,0.638093,0.737869,1647,1834,-0.0199168,0.00862204,0.999869,0.491591,0.508409,-1720.2
-1599.84,0.997789,0.335967,3,7,0,1600.14,0.522959,0.0320584,1.03258,0.502295,0.829466,1261,2042,0.627839,0.737415,1580,1819,-0.0270826,0.0129195,0.99968,0.492206,0.507794,-1721.04
-1599.95,0.960465,0.335967,2,3,0,1600.6,0.500126,0.032213,1.03274,0.641085,0.912031,1638,2264,0.622489,0.737446,1554,1871,-0.0312265,0.0156093,0.999512,0.492203,0.507797,-1721.03
-1599.99,0.989673,0.335967,2,3,0,1600.18,0.513775,0.0347245,1.03533,0.671491,0.642206,1672,1630,0.625691,0.737949,1560,1819,-0.0287159,0.0139624,0.99962,0.491572,0.508428,-1720.15
-1601.1,0.979795,0.335967,3,7,0,1601.49,0.367286,0.0079025,1.00793,0.631681,0.915051,1552,2284,0.590803,0.732616,1509,1814,-0.0588719,0.0372491,0.996161,0.498148,0.501852,-1729.45
-1599.46,1,0.335967,3,15,0,1601.09,0.628029,0.0229975,1.02326,0.557717,0.997689,1380,2488,0.652042,0.735608,1614,1863,-0.0120231,0.00447224,0.999968,0.49432,0.50568,-1724.02
-1599.31,0.985456,0.335967,2,7,0,1600.19,0.583093,0.0175782,1.01773,0.695492,0.998548,1751,2496,0.641779,0.734531,1593,1824,-0.0176155,0.00734401,0.999907,0.495683,0.504317,-1725.96
-1599.49,0.991198,0.335967,2,7,0,1599.64,0.591306,0.00762442,1.00765,0.606765,0.999806,1538,2499,0.643665,0.732561,1601,1825,-0.016497,0.00674223,0.999923,0.498125,0.501875,-1729.46
-1599.8,0.993933,0.335967,3,7,0,1599.99,0.599697,0.00460562,1.00462,0.619145,0.922564,1561,2281,0.645587,0.731965,1629,1786,-0.0153989,0.00616422,0.999937,0.498866,0.501134,-1730.53
-1600.22,0.985549,0.335967,2,7,0,1601.11,0.610021,0.00267611,1.00268,0.564474,0.999951,1402,2498,0.647946,0.731585,1630,1806,-0.0141094,0.00550238,0.99995,0.49934,0.50066,-1731.22
-1600.35,0.998067,0.335967,3,7,0,1600.54,0.636027,0.00240397,1.00241,0.548092,0.904362,1374,2281,0.653855,0.731532,1687,1840,-0.0111623,0.00406277,0.999974,0.499406,0.500594,-1731.31
-1600.89,0.98731,0.335967,2,7,0,1601.81,0.675605,0.00155944,1.00156,0.657101,0.984874,1652,2467,0.662757,0.731365,1659,1821,-0.00748151,0.00242696,0.999991,0.499613,0.500387,-1731.61
-1600.09,0.995958,0.335967,3,15,0,1601.36,0.722011,0.00728624,1.00731,0.565928,0.947491,1412,2382,0.67305,0.732494,1630,1803,-0.00431173,0.00119861,0.999998,0.498186,0.501814,-1729.53
-1599.83,0.998811,0.335967,3,7,0,1600.32,0.712356,0.0120545,1.01213,0.576747,0.99984,1457,2499,0.670921,0.733436,1667,1855,-0.00487664,0.00140274,0.999997,0.497001,0.502999,-1727.81
-1599.44,0.931295,0.335967,3,11,0,1604.45,0.596219,0.00838703,1.00842,0.609764,0.926455,1517,2324,0.644791,0.732711,1630,1841,-0.0158485,0.00639933,0.999931,0.497937,0.502063,-1729.19
-1600.41,0.980925,0.335967,2,5,0,1600.63,0.506888,0.00299381,1.003,0.61651,0.999897,1534,2499,0.624077,0.731648,1544,1845,-0.0299705,0.0147788,0.999568,0.499274,0.500726,-1731.12
-1600.04,1,0.335967,2,3,0,1600.45,0.515632,0.00455265,1.00456,0.625987,0.993516,1597,2488,0.626126,0.731955,1558,1805,-0.0283819,0.0137473,0.999633,0.498895,0.501105,-1730.57
-1599.44,0.996793,0.335967,2,7,0,1600.41,0.587007,0.00837591,1.00841,0.627037,0.999892,1567,2498,0.642678,0.732709,1628,1808,-0.0170771,0.00705273,0.999915,0.497942,0.502058,-1729.19
-1599.42,0.984919,0.335967,2,7,0,1600.89,0.534076,0.0131514,1.01324,0.699911,0.999718,1741,2498,0.630433,0.733653,1552,1842,-0.0251688,0.0117268,0.999742,0.496796,0.503204,-1727.55
-1599.83,0.991129,0.335967,3,7,0,1599.94,0.523205,0.00579565,1.00581,0.592938,0.928569,1459,2300,0.627897,0.7322,1586,1814,-0.0270395,0.0128923,0.999682,0.498591,0.501409,-1730.13
-1599.63,0.998406,0.335967,4,15,0,1600.45,0.507946,0.0236806,1.02396,0.59551,0.99983,1482,2499,0.624325,0.735744,1562,1821,-0.0297762,0.0146515,0.999577,0.494259,0.505741,-1723.93
-1599.44,0.985381,0.335967,3,7,0,1600.15,0.543279,0.0105096,1.01057,0.614944,0.989293,1528,2476,0.632575,0.733131,1571,1850,-0.0236389,0.0107964,0.999785,0.497435,0.502565,-1728.46
-1599.63,0.981764,0.335967,3,7,0,1601.2,0.634624,0.00633812,1.00636,0.507973,0.983112,1278,2460,0.653537,0.732307,1634,1833,-0.0113104,0.00413256,0.999973,0.498433,0.501567,-1729.9
-1600.21,0.988929,0.335967,2,7,0,1600.76,0.578997,0.00278701,1.00279,0.625483,0.722678,1619,1847,0.640836,0.731607,1603,1828,-0.0181894,0.0076578,0.999899,0.499316,0.500684,-1731.18
-1600.06,1,0.335967,2,3,0,1600.22,0.594347,0.00327756,1.00328,0.592383,0.948962,1482,2345,0.644362,0.731704,1604,1812,-0.0160939,0.00652853,0.999928,0.499194,0.500806,-1731
-1599.98,1,0.335967,2,3,0,1600.07,0.590256,0.00361254,1.00362,0.516381,0.999253,1343,2498,0.643424,0.73177,1593,1876,-0.0166376,0.00681718,0.999921,0.499112,0.500888,-1730.88
-1601.97,0.959179,0.335967,2,7,0,1604.7,0.760836,0.00114418,1.00114,0.723296,0.997803,1802,2492,0.681535,0.731284,1698,1806,-0.00248928,0.000595346,1,0.499715,0.500285,-1731.75
-1604.14,0.975357,0.335967,3,7,0,1604.61,0.850571,0.000726047,1.00073,0.564546,0.999932,1416,2499,0.700687,0.731201,1742,1853,-0.000424087,6.33711e-05,1,0.499819,0.500181,-1731.9
-1600.27,0.999822,0.335967,3,11,0,1604.52,0.435442,0.0280186,1.02841,0.587783,0.796927,1458,1973,0.607172,0.736608,1554,1833,-0.0442356,0.0249736,0.998559,0.493316,0.506684,-1722.55
-1601.32,0.963779,0.335967,4,15,0,1602.71,0.775201,0.00308805,1.00309,0.567644,0.995523,1415,2486,0.684645,0.731666,1700,1817,-0.00197966,0.000445026,1,0.49923,0.50077,-1731.04
-1599.81,0.99827,0.335967,4,15,0,1601.85,0.549171,0.00510948,1.00512,0.654037,0.999923,1666,2499,0.633943,0.732065,1621,1820,-0.0226858,0.0102274,0.999809,0.498752,0.501248,-1730.36
-1600.39,0.98796,0.335967,3,7,0,1600.9,0.44327,0.0058691,1.00589,0.728068,0.98877,1823,2468,0.609038,0.732214,1481,1818,-0.0425846,0.0237081,0.998725,0.498597,0.501403,-1730.13
-1599.5,0.999645,0.335967,3,7,0,1600.47,0.668888,0.0156679,1.01579,0.526193,0.999589,1357,2498,0.661254,0.734152,1614,1827,-0.00803997,0.00266213,0.999989,0.496115,0.503885,-1726.56
-1599.83,0.978218,0.335967,3,7,0,1600.71,0.577194,0.0343621,1.03496,0.692547,0.967268,1716,2431,0.640421,0.737876,1603,1832,-0.0184454,0.00779881,0.999895,0.49157,0.50843,-1720.17
-1602.97,0.931819,0.335967,3,7,0,1603.52,0.284149,0.00444879,1.00446,0.668354,0.949557,1664,2370,0.570563,0.731934,1470,1832,-0.0747535,0.0535123,0.989425,0.498983,0.501017,-1730.66
-1601.23,0.998517,0.335967,3,15,0,1603.6,0.780715,0.00395558,1.00396,0.574286,0.887574,1415,2221,0.685834,0.731837,1706,1824,-0.00180523,0.00039586,1,0.499013,0.500987,-1730.72
-1600.62,0.998773,0.335967,3,7,0,1601.64,0.770451,0.00868167,1.00872,0.702145,0.996275,1768,2494,0.683618,0.732769,1700,1810,-0.00213919,0.000491048,1,0.497834,0.502166,-1729
-1600.16,0.964309,0.335967,2,7,0,1604.8,0.567434,0.0030336,1.00304,0.564188,0.999707,1435,2497,0.638171,0.731656,1566,1836,-0.0198667,0.00859365,0.99987,0.499257,0.500743,-1731.09
-1600.28,0.994204,0.335967,4,15,0,1600.88,0.675863,0.0366051,1.03728,0.67588,0.944376,1641,2360,0.662815,0.738325,1642,1812,-0.00746062,0.00241827,0.999991,0.490918,0.509082,-1719.21
-1599.95,0.932473,0.335967,2,3,0,1601.41,0.695096,0.0262272,1.02657,0.730625,0.995934,1854,2483,0.6671,0.736251,1687,1860,-0.00600754,0.00183172,0.999995,0.493483,0.506517,-1722.8
-1599.8,0.958066,0.335967,3,9,0,1601.33,0.523945,0.00608674,1.00611,0.606692,0.999741,1507,2499,0.62807,0.732257,1538,1857,-0.0269101,0.0128107,0.999686,0.49852,0.50148,-1730.03
-1599.55,1,0.335967,3,7,0,1599.89,0.60032,0.00675029,1.00677,0.545894,0.995704,1312,2490,0.645729,0.732388,1579,1807,-0.0153191,0.00612275,0.999938,0.498338,0.501662,-1729.77
-1599.58,0.986253,0.335967,2,7,0,1600.99,0.49988,0.0179078,1.01807,0.533134,0.997886,1373,2494,0.622431,0.734596,1567,1835,-0.0312726,0.01564,0.99951,0.495665,0.504335,-1725.92
-1599.59,0.996178,0.335967,3,7,0,1599.9,0.496427,0.0160519,1.01618,0.693129,0.999421,1769,2498,0.621619,0.734228,1560,1861,-0.0319233,0.0160757,0.999478,0.496117,0.503883,-1726.57
-1601.87,0.975603,0.335967,4,15,0,1601.94,0.835364,0.00952562,1.00957,0.513554,0.997293,1319,2494,0.697488,0.732936,1781,1791,-0.000613733,0.000101043,1,0.49762,0.50238,-1728.66
-1601.1,0.999855,0.335967,3,7,0,1602.34,0.785587,0.00541774,1.00543,0.607966,0.575583,1530,1469,0.686883,0.732125,1722,1845,-0.00166034,0.000355999,1,0.498648,0.501352,-1730.18
-1600.87,0.993614,0.335967,3,15,0,1602.24,0.635463,0.0013439,1.00134,0.658955,0.999238,1666,2495,0.653727,0.731323,1636,1837,-0.0112216,0.0040907,0.999974,0.499668,0.500332,-1731.69
-1600.9,0.999991,0.335967,1,1,0,1600.9,0.633982,0.00129425,1.0013,0.566,0.999908,1442,2499,0.653392,0.731313,1634,1841,-0.0113785,0.00416473,0.999973,0.49968,0.50032,-1731.71
-1601.65,0.988424,0.335967,3,7,0,1601.99,0.750711,0.00140107,1.0014,0.532054,0.62536,1346,1617,0.679334,0.731334,1699,1823,-0.00289924,0.000722747,0.999999,0.499651,0.500349,-1731.66
-1601.28,0.996399,0.335967,3,15,0,1602.14,0.639652,0.000869323,1.00087,0.628162,0.989868,1574,2468,0.654675,0.73123,1693,1820,-0.0107853,0.00388647,0.999976,0.499785,0.500215,-1731.86
-1601.16,0.999438,0.335967,3,7,0,1601.52,0.660123,0.00106401,1.00106,0.613773,0.646894,1561,1612,0.659288,0.731268,1649,1849,-0.00880866,0.00299386,0.999986,0.499736,0.500264,-1731.79
-1599.96,0.99672,0.335967,2,7,0,1602.25,0.601022,0.00371672,1.00372,0.592527,0.999211,1450,2498,0.64589,0.73179,1629,1812,-0.0152295,0.00607623,0.999939,0.499085,0.500915,-1730.85
-1601.09,0.987639,0.335967,2,7,0,1602.09,0.613675,0.0010141,1.00101,0.508948,0.999919,1241,2498,0.648779,0.731258,1650,1821,-0.0136694,0.00528083,0.999955,0.49975,0.50025,-1731.81
-1600.96,0.998535,0.335967,3,11,0,1601.33,0.597268,0.0539836,1.05547,0.633112,0.982597,1604,2459,0.645031,0.741823,1641,1816,-0.015712,0.00632773,0.999933,0.48672,0.51328,-1713.49
-1599.33,1,0.335967,2,3,0,1601.11,0.622718,0.0171963,1.01735,0.672622,0.997993,1747,2495,0.650836,0.734455,1645,1844,-0.012617,0.00476016,0.999964,0.495755,0.504245,-1726.06
-1599.75,0.974958,0.335967,2,7,0,1600.97,0.474432,0.0188405,1.01902,0.593641,0.851458,1515,2145,0.616432,0.734781,1576,1842,-0.0361986,0.0190249,0.999235,0.495464,0.504536,-1725.63
-1600.75,0.939253,0.335967,3,7,0,1603.44,0.375598,0.0157059,1.01583,0.645756,0.954581,1671,2387,0.592811,0.73416,1488,1875,-0.0571002,0.0356535,0.996567,0.496311,0.503689,-1726.78
-1600.64,1,0.335967,1,1,0,1600.75,0.384077,0.0155892,1.01571,0.627758,0.973706,1561,2435,0.594856,0.734136,1516,1810,-0.05528,0.0340482,0.996943,0.49633,0.50367,-1726.82
-1599.98,0.998726,0.335967,3,15,0,1601.04,0.723445,0.0183078,1.01848,0.606773,0.642791,1524,1602,0.673365,0.734676,1663,1851,-0.00423185,0.00117034,0.999998,0.495443,0.504557,-1725.57
