trial,Agent1_choice,Agent2_choice,left_v1,right_v2,feedback,alpha,tau
20,1,1,0.0049999999999999975,0.009999099099901002,1,0.9,15
21,1,0,0.0049999999999999975,0.9009999099099901,0,0.9,15
22,1,0,0.0049999999999999975,0.09009999099099897,0,0.9,15
23,1,1,0.0049999999999999975,0.0090099990990999,1,0.9,15
24,1,0,0.0049999999999999975,0.90090099990991,0,0.9,15
25,1,1,0.0049999999999999975,0.09009009999099094,1,0.9,15
26,1,1,0.0049999999999999975,0.9090090099990991,1,0.9,15
27,1,0,0.0049999999999999975,0.9909009009999099,0,0.9,15
28,1,1,0.0049999999999999975,0.09909009009999092,1,0.9,15
29,1,0,0.0049999999999999975,0.9099090090099992,0,0.9,15
30,0,1,0.0049999999999999975,0.09099090090099993,0,0.9,15
1,1,0,0.5,0.5,0,1,15
2,0,1,0.5,0,0,1,15
3,0,1,0,0,0,1,15
4,1,1,0,0,1,1,15
5,1,1,0,1,1,1,15
6,1,0,0,1,0,1,15
7,1,0,0,0,0,1,15
8,1,1,0,0,1,1,15
9,1,1,0,1,1,1,15
10,1,1,0,1,1,1,15
11,1,1,0,1,1,1,15
12,1,1,0,1,1,1,15
13,1,1,0,1,1,1,15
14,1,1,0,1,1,1,15
15,1,1,0,1,1,1,15
16,1,0,0,1,0,1,15
17,0,0,0,0,1,1,15
18,0,1,1,0,0,1,15
19,0,0,0,0,1,1,15
20,0,1,1,0,0,1,15
21,1,0,0,0,0,1,15
22,0,0,0,0,1,1,15
23,0,1,1,0,0,1,15
24,0,1,0,0,0,1,15
25,0,1,0,0,0,1,15
26,0,0,0,0,1,1,15
27,0,1,1,0,0,1,15
28,1,1,0,0,1,1,15
29,1,0,0,1,0,1,15
30,0,1,0,0,0,1,15
